#{"t_start": 1701185576.1688473, "env_id": null}
r,l,t
-7.0,11,41.357012
-7.8,12,41.382072
-8.8,15,41.439073
-7.0,17,41.500585
-7.0,14,41.551587
1.0,13,41.598647
-7.0,13,41.626042
-7.8,14,41.677796
-8.0,13,41.724913
-8.8,14,41.754919
-7.8,14,41.786428
-6.0,12,41.812429
-8.0,17,41.854433
-7.8,12,41.889539
-8.0,17,41.926104
-8.0,12,41.9521
-8.0,14,41.98261
-7.8,15,42.02161
-9.8,13,42.055615
-8.0,13,42.084126
-7.8,12,42.110126
2.0,13,42.139125
-8.0,18,42.176641
-8.5,16,42.210641
-9.8,15,42.24364
-7.8,17,42.279158
-7.8,10,42.302156
-6.7,15,42.333692
-8.0,12,42.360266
-8.0,13,42.388778
1.2,12,42.431777
-8.8,12,42.457782
-7.0,14,42.487301
-7.8,12,42.514299
-8.0,11,42.538292
1.2,14,42.567807
-8.0,12,42.689883
-8.6,12,42.715882
-7.0,11,42.739214
-9.8,11,42.763219
-7.8,10,42.802801
-8.0,15,42.8348
-8.0,12,42.859805
-8.0,12,42.905056
-8.0,10,42.941612
-7.7,12,42.984683
-8.0,10,43.020683
-8.8,12,43.064686
-7.8,10,43.086184
2.0,10,43.123184
1.2,11,43.162189
-8.8,10,43.199695
-5.0,12,43.243696
-7.5,13,43.292211
-6.8,16,43.339729
-8.5,13,43.369847
-8.8,13,43.397398
-8.8,11,43.4224
-7.0,13,43.451398
-6.8,17,43.509919
-7.0,11,43.550919
-8.8,17,43.608433
-7.8,13,43.642433
-7.0,10,43.67895
-8.0,14,43.731457
-7.0,11,43.755102
-8.6,10,43.77761
1.0,12,43.804176
-9.0,10,43.842173
-8.8,12,43.885692
-8.0,13,43.920532
-7.6,11,43.960824
-7.0,12,44.004411
-8.0,12,44.048398
-9.8,16,44.081913
-9.8,13,44.109913
-8.8,13,44.137912
-8.7,9,44.158918
-8.8,14,44.19121
-7.0,12,44.236211
-8.8,13,44.264213
-8.0,15,44.296725
3.0,10,44.318725
-7.0,12,44.364033
-8.8,11,44.405126
-6.8,10,44.442127
-7.5,12,44.467132
-7.8,11,44.491457
1.2,14,44.520458
-8.0,14,44.551457
2.0,13,44.578972
-8.0,14,44.629972
-8.8,10,44.651972
-8.0,13,44.680039
-7.8,13,44.708039
-8.8,11,44.732595
-7.8,13,44.759916
-7.0,14,44.790361
-9.8,14,44.820801
-9.3,11,44.844802
-7.0,13,44.872853
-7.0,11,44.896855
-7.6,13,44.924856
-8.0,12,44.969228
-7.8,10,45.009227
-7.8,13,45.058233
-8.0,14,45.087744
1.2,13,45.115744
-9.4,11,45.140743
-6.8,10,45.162747
-7.0,13,45.190273
-7.7,12,45.217258
-9.6,12,45.243259
-7.7,15,45.305779
-6.8,17,45.343448
-8.0,14,45.373642
-9.8,12,45.40233
-7.0,12,45.428887
-7.0,15,45.461892
-7.8,11,45.486402
-9.8,13,45.5164
-7.0,12,45.564406
-8.0,12,45.611919
-6.0,11,45.654925
-8.5,12,45.692435
-8.8,10,45.727437
-9.8,14,45.763439
-8.0,12,45.791621
-8.0,12,45.819194
3.0,13,45.846755
-8.0,10,45.885271
3.0,10,45.90927
-8.8,12,45.935837
-7.0,11,45.978366
-9.0,12,46.024055
-9.8,13,46.072129
-8.0,13,46.107129
-7.8,12,46.152129
-9.8,12,46.177655
-7.0,12,46.204643
-8.0,13,46.253643
-7.0,14,46.30516
-8.8,13,46.353159
-8.0,13,46.38081
-8.6,13,46.409353
-6.0,13,46.458358
-9.0,16,46.514868
-7.0,13,46.547422
2.2,15,46.600919
-7.0,10,46.636918
-7.6,11,46.660921
-8.8,13,46.688792
-8.8,10,46.725798
-8.7,14,46.777305
-8.0,13,46.824994
-8.0,12,46.869263
3.0,10,46.891271
1.0,10,46.916857
-8.0,11,46.940858
-8.0,13,46.967398
-6.8,11,46.991921
-8.0,12,47.036468
-9.8,11,47.076981
-9.0,14,47.127983
-7.8,17,47.163986
-9.8,14,47.194496
-8.7,11,47.219497
-7.0,12,47.262502
-8.0,11,47.29701
-9.8,12,47.341011
-8.0,16,47.398084
-9.8,12,47.441794
-7.8,12,47.485562
1.2,11,47.525562
-7.6,10,47.563566
-9.0,12,47.589077
-7.0,11,47.630077
-7.0,11,47.670592
-7.8,12,47.716591
-7.8,13,47.745591
2.2,12,47.773107
-6.8,14,47.804107
-5.0,13,47.833192
-8.0,12,47.878911
-7.8,10,47.904912
-7.7,11,47.933909
1.2,12,47.960917
-8.0,12,47.988005
-7.0,13,48.017004
-7.0,13,48.046867
3.0,12,48.073952
-7.8,10,48.096951
-8.8,11,48.125954
-8.0,12,48.162957
-9.8,12,48.191466
-8.6,15,48.247468
-8.0,13,48.281981
-7.6,12,48.309981
-8.8,17,48.346982
-8.8,13,48.376064
-8.0,15,48.410218
2.2,11,48.43678
-8.0,12,48.569302
-7.0,12,48.595825
3.2,12,48.621838
1.2,11,48.645826
-9.0,12,48.672338
-7.0,11,48.695338
-8.8,12,48.738345
-7.0,12,48.784387
-8.0,12,48.828252
-7.8,14,48.878936
3.0,12,48.923944
-7.6,15,48.977026
-9.8,14,49.006028
4.0,13,49.033223
-5.8,14,49.084298
3.0,10,49.105299
-9.8,12,49.130301
-7.0,14,49.182815
-7.8,13,49.230814
-9.8,14,49.281331
-6.8,12,49.325329
-8.7,11,49.366336
-8.0,15,49.398405
-7.0,14,49.428404
-6.8,14,49.479209
-7.6,14,49.532209
2.2,10,49.554208
-8.0,17,49.588724
-9.8,12,49.613723
-8.0,13,49.641723
-8.8,13,49.668727
-7.8,14,49.69883
-9.0,13,49.72583
-7.8,14,49.753831
3.0,15,49.811347
1.6,12,49.854701
1.2,12,49.880229
-7.6,12,49.924789
-7.8,11,49.947789
-9.6,12,49.972307
-6.0,13,50.000316
-7.7,12,50.045858
-7.8,12,50.090071
-6.0,10,50.126642
-7.8,12,50.171149
-7.8,13,50.218157
-8.0,12,50.262166
-7.0,14,50.31267
2.2,14,50.356686
-7.8,10,50.393187
-8.8,14,50.442916
-6.0,13,50.491559
-8.0,13,50.538558
-8.6,11,50.563561
-8.0,16,50.598075
-8.6,11,50.623076
-8.8,12,50.667087
-6.0,19,50.736597
-8.6,11,50.781122
-7.8,17,50.82912
2.0,14,50.865692
-8.8,12,50.891915
-7.6,14,50.926375
-8.0,17,50.965736
-8.8,14,51.017823
-7.0,13,51.066234
-7.0,12,51.109286
-7.0,11,51.150287
-8.0,12,51.1928
-7.8,10,51.2298
-9.0,13,51.276317
-6.8,13,51.323316
-6.8,14,51.373832
-7.0,15,51.431831
-7.8,10,51.46438
-8.8,13,51.510663
-5.8,13,51.557251
-7.8,11,51.587775
-9.0,11,51.612776
-8.0,12,51.638777
-6.0,12,51.668784
-7.6,13,51.699906
-6.6,11,51.728906
1.4,11,51.757919
-9.6,14,51.794131
-8.6,11,51.819133
-8.8,12,51.853132
-7.6,12,51.884395
-7.8,14,51.920086
-9.0,12,51.9654
3.0,11,51.995913
-6.0,14,52.026914
-8.6,11,52.051914
-6.8,10,52.081023
-7.8,11,52.106024
2.0,11,52.133024
2.2,14,52.169378
-8.7,12,52.198898
-9.4,11,52.227898
-7.8,13,52.268907
-9.0,12,52.296425
2.0,12,52.326422
-7.0,13,52.355423
-9.8,12,52.381944
-6.8,14,52.433943
-6.0,11,52.470695
-8.8,11,52.495534
-8.7,14,52.547532
-8.0,11,52.589049
-8.0,13,52.637048
-7.8,13,52.686563
-6.0,10,52.723562
-8.8,13,52.771567
-7.0,15,52.828496
1.2,12,52.873699
-6.8,12,52.919244
-7.8,12,52.963509
-9.0,13,53.002278
-8.0,11,53.043279
-8.8,10,53.081792
-7.8,11,53.105791
-8.0,14,53.134905
-6.0,14,53.165475
-8.0,13,53.193985
-7.0,13,53.220987
-8.0,15,53.252986
-6.8,15,53.284504
-8.0,12,53.310503
-8.0,12,53.336503
-7.0,12,53.363507
-8.0,13,53.391017
-8.0,12,53.438015
-8.8,12,53.465021
-7.8,10,53.487086
-8.4,12,53.514035
-9.0,12,53.540598
-7.8,11,53.564602
-8.0,11,53.605112
2.4,13,53.654112
-7.8,14,53.705633
-7.5,13,53.753632
2.0,15,53.810146
-7.8,13,53.850145
-7.8,12,53.875566
-6.0,12,53.901566
-8.0,11,53.92458
-7.8,11,53.949381
-8.0,12,53.974472
-8.8,12,54.000472
-8.6,13,54.049473
-8.8,14,54.10099
-7.8,10,54.139988
-8.6,12,54.166
-8.7,13,54.214849
-7.0,11,54.238855
-7.8,13,54.265855
-8.8,14,54.296364
1.4,12,54.322365
-7.0,13,54.350365
-9.0,11,54.374399
-9.4,12,54.400399
-8.8,13,54.428398
-8.0,13,54.4564
-7.8,15,54.488214
0.2,11,54.612278
-6.8,14,54.664283
-7.8,11,54.704794
2.2,12,54.734804
-8.0,13,54.7628
-8.8,12,54.789309
-7.8,12,54.815308
-8.0,10,54.837309
-7.8,11,54.860315
-7.0,16,54.893828
-8.6,15,54.927399
-8.3,14,54.956974
-9.5,14,54.986771
-7.8,11,55.011577
-8.5,11,55.035131
-6.6,11,55.075649
-8.0,11,55.117651
-7.8,13,55.164718
-9.0,12,55.209798
0.4,11,55.232798
-8.6,13,55.260808
-8.8,15,55.292313
-7.8,13,55.321311
3.2,12,55.347313
-7.6,15,55.378356
2.2,12,55.406356
4.0,17,55.44336
-8.0,11,55.46736
-7.8,13,55.495438
-7.8,13,55.544145
-8.8,12,55.589213
-7.8,13,55.622211
-6.8,12,55.647212
-7.6,12,55.673721
4.0,11,55.697729
-7.7,14,55.727728
-9.0,11,55.75173
3.0,15,55.807242
4.2,14,55.852242
-7.8,11,55.878292
-8.0,10,55.899294
-6.0,15,55.931294
-8.0,14,55.962759
-6.0,14,56.014688
-8.8,14,56.066693
-7.6,13,56.115201
2.2,10,56.153201
-5.8,11,56.194291
2.2,13,56.242812
1.4,11,56.283326
-7.0,10,56.320325
-7.8,11,56.361329
-6.8,13,56.409377
-8.6,11,56.450377
-6.0,15,56.481892
-7.0,15,56.513906
1.2,10,56.551455
-7.8,12,56.595977
4.0,13,56.643977
-7.7,14,56.695491
2.0,15,56.75049
-7.0,11,56.787008
-7.6,12,56.813005
3.0,11,56.854005
-7.8,11,56.894532
-9.0,11,56.936112
-7.8,15,56.991191
-7.6,11,57.02419
-7.8,13,57.072761
-7.8,12,57.116835
-6.7,13,57.163841
-7.0,11,57.204187
-7.8,10,57.242954
-8.6,11,57.283032
-7.8,12,57.327032
-7.0,12,57.372035
-7.5,13,57.422498
-5.8,16,57.480013
-6.8,13,57.528576
-8.0,13,57.556582
-8.0,12,57.600067
3.0,11,57.641068
-8.0,12,57.677581
-7.0,13,57.70558
-9.0,13,57.733578
-7.8,16,57.767586
-8.8,12,57.793097
3.0,14,57.823096
3.2,11,57.8641
-8.0,12,57.908612
-7.8,15,57.963197
-8.8,11,58.004256
-9.5,12,58.04795
3.0,11,58.089016
-8.0,11,58.129016
-9.6,15,58.184052
2.0,12,58.228616
-8.8,10,58.265619
-7.0,12,58.308854
-8.8,11,58.347433
-8.8,11,58.373439
-6.8,11,58.413953
-7.0,13,58.441953
3.0,11,58.482468
-9.0,10,58.508476
-8.8,14,58.559197
-8.6,15,58.613281
-7.7,13,58.660281
-5.8,12,58.704799
-7.8,14,58.755799
-8.8,11,58.798314
-6.0,14,58.849314
0.4,12,58.893833
-8.3,11,58.933833
3.2,10,58.971396
-6.0,10,59.007843
-7.8,11,59.049424
-9.8,13,59.094791
-6.8,12,59.129306
1.4,11,59.164188
-6.0,12,59.199697
-5.0,15,59.231696
-9.6,11,59.272438
-6.6,11,59.313492
-7.6,14,59.365498
-6.8,11,59.390007
-6.8,12,59.44924
3.2,16,59.495757
-7.8,16,59.554317
-6.0,11,59.594579
-7.0,10,59.632578
-6.8,12,59.665583
-7.8,13,59.714096
-8.6,10,59.751394
-7.0,15,59.805906
-9.3,12,59.849905
-8.0,12,59.894421
-6.6,15,59.948421
-6.8,15,59.986026
-6.0,13,60.033635
-6.0,11,60.057634
-8.8,13,60.104446
-6.8,13,60.152446
-8.6,13,60.19896
-7.0,11,60.23996
2.0,14,60.291033
-7.7,13,60.331337
-8.0,16,60.386936
-7.6,14,60.437936
-6.8,14,60.488449
-8.0,16,60.546448
-7.0,11,60.585753
-8.0,12,60.629315
2.2,12,60.655326
-8.8,13,60.693835
-9.8,12,60.728835
-7.8,14,60.768839
-9.8,11,60.801351
-8.4,11,60.833349
-7.6,13,60.871354
-6.8,14,60.911864
3.2,13,60.948864
1.2,12,60.97487
-5.8,13,61.100671
-8.6,18,61.160349
-7.6,15,61.192406
3.0,15,61.248412
-7.6,12,61.293926
-8.6,13,61.342187
-6.6,16,61.403809
-9.8,13,61.452808
-7.6,11,61.48604
2.0,13,61.523039
-8.6,15,61.566835
-7.8,16,61.612301
-8.8,13,61.639869
-6.6,13,61.688384
-7.6,13,61.736385
2.2,17,61.794898
3.0,10,61.831899
-8.4,13,61.880417
-5.8,14,61.930417
-7.0,15,61.98493
-8.6,13,62.032652
-9.8,12,62.066205
-8.0,15,62.098718
-8.6,12,62.125211
-7.0,12,62.169798
-8.8,12,62.214306
-5.8,14,62.265311
-9.0,10,62.301879
-7.6,12,62.346445
-8.6,13,62.393652
-4.8,14,62.444214
-8.4,12,62.481726
-6.6,11,62.521726
3.0,12,62.547727
-6.8,12,62.573731
-7.0,19,62.613129
-7.6,13,62.64213
-7.6,14,62.692642
-6.8,17,62.753644
-7.0,13,62.803163
-7.6,12,62.847162
2.2,11,62.87217
-6.0,15,62.904694
-6.6,14,62.955695
2.2,15,63.01021
3.4,15,63.063465
-9.6,14,63.094982
-8.4,15,63.148522
-8.6,16,63.182038
-7.8,13,63.228738
-8.8,18,63.29382
-8.0,12,63.33882
3.2,14,63.391104
-5.0,16,63.44765
-6.8,14,63.497678
-9.2,12,63.540678
-7.8,11,63.580823
4.0,10,63.603394
-5.0,12,63.648108
-6.8,12,63.691724
-6.7,13,63.738724
-7.6,12,63.782186
-8.0,12,63.827185
-5.8,15,63.881707
-8.0,15,63.936706
-5.0,18,64.002223
-7.6,13,64.050929
-8.0,13,64.097558
-5.8,13,64.131557
-9.4,13,64.179873
-6.8,13,64.226474
0.4,18,64.285988
-8.4,17,64.34299
-8.6,11,64.383048
-6.8,15,64.435755
-7.0,19,64.503814
-5.0,15,64.557814
-7.8,13,64.60633
-7.0,11,64.646631
1.2,15,64.70172
-6.8,11,64.727717
-6.6,14,64.778721
-8.4,11,64.822236
-7.6,14,64.873241
-7.0,14,64.925752
-8.8,12,64.969757
-6.8,18,65.008266
-6.8,16,65.042272
2.0,11,65.084346
-7.8,18,65.125691
-6.0,16,65.159691
-7.8,12,65.185747
-7.8,14,65.215747
-5.8,14,65.246558
-8.7,14,65.275563
-7.0,17,65.312627
-8.7,19,65.352628
-6.0,15,65.384141
1.4,14,65.416136
-6.0,16,65.449786
1.4,16,65.483301
-9.5,15,65.5163
2.4,13,65.543301
-7.6,12,65.587412
-7.4,12,65.631413
-8.6,13,65.678974
-8.6,12,65.722258
-6.0,13,65.768262
-7.8,17,65.804772
1.4,13,65.851771
-6.0,15,65.904289
-8.8,16,65.961293
-6.0,16,66.007803
-7.0,13,66.035802
-5.8,11,66.075807
2.2,13,66.104135
-6.8,13,66.132743
-7.4,13,66.160744
-6.8,13,66.188838
-6.8,12,66.216202
-6.0,11,66.258752
1.4,10,66.280759
-7.8,13,66.309893
-7.8,10,66.332886
2.2,14,66.363887
-7.0,14,66.394406
2.2,13,66.444994
-6.7,14,66.49824
-8.6,12,66.54324
2.2,13,66.591755
-6.0,13,66.643754
2.4,14,66.695997
-8.0,18,66.752537
-6.7,18,66.791069
-6.8,17,66.830069
-6.8,12,66.86207
-7.8,13,66.891593
-8.0,15,66.924586
-6.0,12,66.955585
1.2,11,66.981094
3.0,12,67.008102
1.4,10,67.033101
-8.6,15,67.066101
-6.6,13,67.108732
-8.8,11,67.133443
-8.0,15,67.167446
-6.8,14,67.207522
-6.0,16,67.245078
-7.6,11,67.270911
-7.6,11,67.295109
-6.8,14,67.425666
2.4,11,67.449262
-8.6,14,67.478181
-9.5,13,67.505677
-6.0,15,67.543678
1.2,11,67.566691
-7.8,15,67.597202
-6.8,16,67.63765
-7.8,13,67.664651
2.4,10,67.685725
-7.8,12,67.71074
-5.0,13,67.738313
-6.8,14,67.766856
-4.0,14,67.796366
2.4,12,67.821364
-4.8,14,67.850377
0.6,11,67.874369
-8.6,12,67.898879
-7.8,13,67.925881
-8.6,13,67.952888
-6.8,17,67.991395
-8.8,11,68.015396
-4.8,15,68.046396
3.2,19,68.084911
-8.7,15,68.132117
-7.6,14,68.162325
-7.6,16,68.19639
-7.8,14,68.225388
-9.8,11,68.249245
-6.0,13,68.297314
-8.7,16,68.352315
-6.6,16,68.412381
1.2,11,68.452926
-8.6,14,68.503472
-7.8,14,68.555027
-6.8,16,68.610542
-5.0,18,68.67455
-8.4,10,68.698515
-6.6,15,68.730513
-7.4,12,68.775517
-7.0,17,68.837037
2.4,13,68.88355
-7.6,14,68.93055
-6.0,14,68.970558
-8.8,14,69.009737
2.2,14,69.039736
3.0,14,69.091816
-9.8,15,69.14439
2.2,11,69.175822
4.0,14,69.214333
-5.8,14,69.254466
-6.6,13,69.291983
2.2,13,69.325292
-6.6,14,69.359288
-3.8,16,69.394392
-8.8,12,69.421393
4.0,15,69.454392
-6.8,15,69.487267
-5.8,15,69.541897
3.2,13,69.589987
-5.8,15,69.645987
-6.8,17,69.6875
-6.6,12,69.714041
3.2,12,69.757752
-7.8,10,69.793829
2.4,13,69.844828
2.2,11,69.882337
-8.4,11,69.922344
-7.0,15,69.976352
-8.6,13,70.023859
-7.4,12,70.066859
-8.5,12,70.104377
-8.0,13,70.152138
-7.6,13,70.199204
-6.6,14,70.232202
-6.6,14,70.262202
-6.8,14,70.311421
-5.0,14,70.359029
-6.6,15,70.390545
-6.6,11,70.430545
-8.4,12,70.473549
-6.8,14,70.523609
-8.8,14,70.572345
-7.8,13,70.619462
-7.8,10,70.655462
1.4,14,70.69698
2.0,17,70.753645
3.2,15,70.806717
-7.0,16,70.840719
-7.6,11,70.879724
3.4,13,70.927233
-7.8,14,70.976239
-8.0,15,71.030749
-5.8,19,71.097265
-7.0,15,71.151264
-6.8,16,71.184398
-7.8,15,71.238207
-7.8,13,71.265913
-7.8,10,71.288418
-5.8,12,71.313969
1.2,12,71.339968
-5.0,21,71.382985
-8.6,12,71.409994
-6.8,12,71.437564
-7.8,16,71.472557
2.2,14,71.502068
-8.8,20,71.543888
3.2,12,71.569462
-8.8,12,71.595981
3.0,12,71.639972
-8.6,15,71.694487
-7.6,11,71.733488
3.0,17,71.784375
-8.8,15,71.840697
-7.8,15,71.88821
-7.0,15,71.942211
-6.0,14,71.992726
2.2,14,72.042725
2.2,13,72.088241
-7.8,11,72.12124
-3.8,17,72.168056
-6.6,14,72.198146
-7.0,13,72.226159
2.2,15,72.280152
-7.8,16,72.33791
-8.8,12,72.369084
-5.8,12,72.394599
-8.0,17,72.4306
2.6,12,72.456599
-6.6,12,72.500113
-8.4,12,72.542669
-6.8,13,72.589965
-7.8,11,72.613534
-7.6,12,72.639534
4.0,13,72.667535
-6.6,12,72.711051
-7.8,12,72.755051
2.2,12,72.781138
-6.8,12,72.806982
-8.2,10,72.828973
2.2,12,72.854973
-6.0,15,72.887172
2.2,15,72.942168
-7.6,12,72.984265
-6.8,15,73.037266
-8.8,15,73.089783
-6.6,15,73.124782
-5.8,13,73.171787
-7.8,13,73.199481
-7.6,12,73.242159
-7.6,10,73.265159
-7.6,11,73.392393
-8.4,15,73.448157
2.4,11,73.487231
4.2,12,73.531232
1.6,12,73.556708
-5.8,12,73.599823
-6.8,12,73.643816
-7.8,12,73.68533
3.2,10,73.721329
-7.6,13,73.768331
2.4,11,73.809407
-4.0,16,73.864792
-8.6,15,73.917308
2.4,12,73.943305
-7.6,13,73.989824
-5.8,18,74.027824
-8.2,13,74.054824
-6.0,16,74.089339
1.2,12,74.115337
1.4,13,74.165338
-8.4,11,74.190851
-7.8,14,74.241594
-6.8,14,74.291109
-7.6,11,74.31511
-7.4,11,74.340111
-7.4,12,74.383805
1.6,10,74.413882
3.2,14,74.463892
1.4,13,74.492396
-8.4,12,74.518396
3.4,12,74.544397
-7.4,12,74.570987
-9.8,14,74.623806
2.4,11,74.647372
2.6,14,74.677377
-7.8,12,74.703884
-8.4,12,74.729886
-5.6,12,74.756885
-9.4,12,74.783902
2.6,14,74.827382
-5.8,11,74.854379
-8.0,13,74.884903
-7.8,13,74.919903
-8.4,12,74.946904
-7.6,14,74.976909
-7.6,14,75.007424
1.2,12,75.03342
-9.6,13,75.06142
-5.8,12,75.104935
5.0,16,75.138935
-9.4,12,75.164934
-8.6,12,75.20945
1.6,13,75.256825
2.4,11,75.297912
-7.6,14,75.348455
-7.0,14,75.399587
1.4,18,75.464811
-9.5,14,75.515867
-6.6,12,75.558866
-6.6,14,75.609108
-6.6,13,75.65565
-5.8,15,75.709163
1.6,12,75.752163
-6.8,14,75.803215
-8.8,16,75.83679
-9.4,12,75.863088
-9.4,14,75.893173
3.4,12,75.91918
-6.6,14,75.97018
-6.6,12,76.014691
-6.4,15,76.0697
-6.6,13,76.117208
-8.0,11,76.159208
1.4,13,76.206725
-8.8,11,76.248411
-5.8,14,76.282523
-8.4,16,76.316033
-8.0,13,76.344033
-9.8,14,76.375041
-8.2,11,76.399551
4.0,15,76.430946
-9.6,12,76.457504
-5.8,17,76.492532
-9.8,13,76.520533
1.4,13,76.568532
-9.4,11,76.609051
-8.4,13,76.656607
-6.8,15,76.705389
-8.4,11,76.72939
-6.6,12,76.773396
-8.4,11,76.811904
-7.4,15,76.843682
-5.8,15,76.875294
-9.4,13,76.902815
-6.6,11,76.926806
3.2,13,76.954806
-6.8,13,76.981811
-7.6,14,77.012322
-6.6,13,77.05832
5.0,15,77.111836
2.4,13,77.158834
-6.4,14,77.192361
0.8,10,77.217361
-8.6,12,77.246358
3.0,12,77.274938
-7.6,11,77.315123
-7.8,13,77.363122
-7.4,11,77.389179
-7.4,11,77.430757
2.4,15,77.481762
-7.6,11,77.516988
-7.6,10,77.554564
-7.4,15,77.60809
-6.6,17,77.668824
2.4,11,77.692883
-8.4,11,77.716879
-5.6,14,77.746879
-7.5,11,77.789014
2.6,17,77.827014
-5.8,12,77.856567
2.0,13,77.886587
2.4,16,77.922169
-6.6,17,77.96917
-8.8,12,77.995687
3.2,13,78.025688
-5.8,13,78.055686
-9.8,13,78.084692
-8.8,13,78.113866
2.6,11,78.138865
-8.6,14,78.169866
-9.6,10,78.191396
2.4,16,78.226396
1.6,11,78.250396
-6.8,11,78.2744
1.4,13,78.302008
-5.0,13,78.33057
-6.6,12,78.35657
-9.6,14,78.409085
2.4,12,78.435085
3.2,14,78.464742
-6.6,11,78.489835
-8.2,12,78.515259
-7.4,13,78.544259
-6.6,12,78.588778
-9.6,11,78.612778
1.8,12,78.657778
3.2,14,78.708859
3.4,11,78.733073
-8.6,13,78.760651
-6.8,11,78.784655
-7.6,13,78.813165
-7.6,15,78.846166
5.0,12,78.872828
-8.2,12,78.898917
-7.4,15,78.930906
-6.4,13,78.977911
-8.6,15,79.016421
-6.8,12,79.06042
-8.4,15,79.185943
3.2,14,79.242455
1.6,10,79.274461
-9.2,10,79.297527
-6.6,16,79.331313
-8.4,12,79.359313
-7.4,12,79.394438
4.2,14,79.425438
-6.6,14,79.45544
-6.8,13,79.483004
-6.8,13,79.511517
-9.2,10,79.537687
-6.8,12,79.566685
-5.8,13,79.596758
1.6,10,79.618759
-5.8,15,79.650758
2.4,13,79.679763
-8.4,16,79.713417
2.4,13,79.741984
-6.6,18,79.78099
-5.8,12,79.808504
2.4,10,79.831501
1.8,14,79.863071
-7.4,14,79.892597
-6.6,13,79.92028
-7.6,11,79.943847
-6.6,12,79.969846
-5.6,15,80.001361
-7.6,11,80.02536
-6.8,11,80.049362
-6.6,13,80.077365
-7.8,15,80.108635
-7.4,12,80.135634
-5.8,11,80.160635
-5.8,12,80.18664
-6.6,12,80.212152
2.4,10,80.234152
-8.4,14,80.285156
-5.8,14,80.314781
-8.2,11,80.33893
-9.2,14,80.36893
-9.1,11,80.393449
-5.8,11,80.417448
-7.8,13,80.445447
-8.6,11,80.469454
3.4,14,80.49944
-6.0,13,80.528024
0.8,13,80.557023
-8.4,11,80.581024
1.4,13,80.608536
1.2,12,80.652534
-7.6,12,80.678539
3.2,13,80.707624
1.6,13,80.739623
-6.6,13,80.768879
-9.2,10,80.79297
2.4,11,80.818968
-7.6,12,80.845968
3.4,14,80.877002
4.0,15,80.910076
-6.6,14,80.941076
-7.4,12,80.968076
4.2,17,81.005594
-6.8,13,81.034591
-5.8,11,81.063598
-5.8,11,81.09911
-8.8,15,81.133111
-7.6,14,81.165112
-8.8,11,81.189115
-7.8,17,81.226434
2.2,11,81.251434
0.6,11,81.276437
-6.8,16,81.311536
-6.6,17,81.349521
-7.6,10,81.373522
-7.6,14,81.410639
-8.4,11,81.438639
-9.4,17,81.474644
-6.8,11,81.508853
-6.8,12,81.535853
4.0,14,81.566177
3.2,11,81.589689
-4.8,12,81.63324
-6.6,14,81.663239
-6.8,11,81.686245
-7.6,11,81.710756
1.6,12,81.754506
-9.2,10,81.776067
2.4,13,81.826099
3.2,12,81.852099
-7.6,11,81.876665
-7.4,15,81.909179
-6.0,15,81.941924
-9.0,12,81.968481
-5.0,12,81.994996
-8.6,14,82.045002
-3.8,16,82.084001
-5.8,14,82.113512
-5.6,15,82.145513
-6.6,11,82.169512
1.6,11,82.19303
-7.6,14,82.223028
2.6,12,82.266027
-7.6,13,82.294541
-8.4,13,82.322743
-7.6,15,82.354312
1.0,14,82.384317
2.2,11,82.408824
-7.6,11,82.431831
-8.6,13,82.460825
-6.8,13,82.488829
-8.3,14,82.519343
-7.6,10,82.540665
-7.4,12,82.566241
-8.2,13,82.594759
-7.6,13,82.622759
-5.8,13,82.650759
-7.6,13,82.679763
-8.4,11,82.703784
-6.8,12,82.729783
-6.4,13,82.758351
-9.4,13,82.804971
2.2,14,82.857541
-5.8,15,82.91081
-9.4,11,82.934912
-7.8,15,82.988917
-6.6,12,83.031432
2.4,14,83.081436
4.0,16,83.136946
-6.8,16,83.194462
1.4,14,83.244461
-7.8,13,83.290976
2.4,13,83.337515
1.6,11,83.379952
2.4,19,83.447008
-6.6,14,83.497525
-5.8,16,83.552061
3.2,13,83.598075
2.4,13,83.645083
-6.6,12,83.688671
-5.6,17,83.749183
-7.4,17,83.806376
1.6,13,83.853978
-7.4,11,83.893491
-6.6,14,83.931059
-6.6,16,83.965684
-7.6,11,83.98926
-4.0,15,84.020787
-7.4,12,84.046787
-6.6,16,84.080792
-6.6,11,84.120308
-7.6,12,84.165304
-8.4,12,84.208818
3.0,14,84.238819
2.4,14,84.289822
0.6,11,84.31922
3.2,12,84.346308
-8.5,14,84.397381
-6.8,16,84.545901
1.6,11,84.586143
1.6,10,84.622744
-8.6,10,84.659744
2.4,13,84.706258
-7.8,20,84.748255
-6.6,14,84.798772
2.4,14,84.853311
1.6,12,84.896161
-5.8,13,84.941875
-7.4,14,84.992478
0.4,11,85.031478
2.6,16,85.088484
-6.6,15,85.131406
1.6,12,85.174405
-7.4,14,85.222919
-8.2,13,85.269918
-7.4,12,85.313105
-7.4,12,85.339106
4.4,14,85.36965
-8.4,11,85.393165
-8.4,12,85.438217
-5.6,14,85.468122
-5.8,17,85.505494
-6.6,14,85.545493
3.2,13,85.574502
1.4,15,85.606575
1.6,13,85.634575
-7.6,13,85.663179
-4.8,17,85.699283
-8.4,15,85.73082
-9.2,13,85.758821
-8.6,14,85.788826
-5.8,17,85.825339
-8.0,14,85.855815
3.4,14,85.906473
3.2,14,85.957032
