#{"t_start": 1701292000.2056463, "env_id": null}
r,l,t
-10.91,12,78.15482
-9.7,12,78.195331
-11.9,12,78.235703
-10.92,12,78.275707
-10.74,11,78.34022
-10.53,9,78.387739
-10.93,12,78.431743
-10.9,11,78.500256
-10.9,11,78.56626
-9.27,8,78.61577
-9.83,13,78.689446
-10.84,12,78.751224
-10.7,11,78.812647
-9.93,7,78.856225
-9.73,12,78.894757
-10.95,12,78.933743
-10.9,11,78.968749
-10.9,11,79.004258
-9.86,13,79.047259
-9.79,13,79.088776
-11.04,5,79.105776
-10.91,12,79.144774
-11.39,8,79.170784
-10.8,12,79.208293
-10.93,12,79.247293
-10.66,10,79.2793
-11.05,13,79.355811
-11.14,6,79.375815
-10.91,12,79.444324
-11.01,13,79.48685
-9.82,13,79.527845
-9.93,7,79.551845
-10.91,12,79.590359
-11.01,13,79.631358
-9.8,13,79.672885
-10.34,7,79.714007
-10.98,13,79.761566
-10.93,12,79.814337
-9.92,7,79.84866
-11.45,9,79.88656
-9.8,12,79.932556
-9.64,11,79.968563
-11.04,13,80.014074
-11.43,9,80.045077
-10.93,12,80.085588
-9.38,9,80.116588
-11.24,7,80.144602
-9.26,8,80.185106
-10.59,9,80.226108
-9.48,10,80.259107
-9.89,7,80.282624
-10.13,6,80.302625
-10.98,13,80.343625
-10.91,13,80.386142
-11.57,10,80.418143
-10.91,12,80.457143
-10.46,8,80.482659
-11.83,12,80.522657
-10.95,12,80.56266
-10.9,11,80.598174
-10.92,12,80.637175
-11.57,10,80.670739
-11.25,7,80.694252
-9.83,13,80.735088
-10.42,8,80.761649
-10.94,12,80.803551
-9.51,10,80.836753
-10.94,12,80.882829
-10.9,11,80.918614
-10.94,12,80.957111
-10.9,11,80.991626
-9.53,10,81.024628
-10.99,13,81.064641
-11.94,13,81.141146
-9.85,13,81.206659
-10.69,11,81.24266
-10.9,11,81.279665
-10.95,13,81.326178
-10.34,7,81.354178
-10.9,11,81.395695
-9.8,12,81.437695
-10.97,12,81.479703
-9.41,10,81.515213
-10.9,11,81.554215
-10.95,13,85.27406
-10.9,11,85.33157
-11.25,7,85.374578
-10.99,13,85.448091
-11.37,8,85.495614
-11.15,6,85.534614
-10.91,12,85.596138
-11.13,6,85.631141
-10.93,12,85.669149
-10.66,10,85.727653
-9.48,10,85.76129
-11.14,6,85.781867
-11.73,11,85.818949
-10.99,13,85.860488
-11.98,13,85.903004
-10.93,12,85.941016
-10.95,4,85.956006
-10.9,11,85.990101
-11.7,11,86.026519
-10.34,8,86.05252
-10.66,10,86.084601
-10.89,12,86.123607
-9.83,6,86.144616
-10.92,12,86.182199
-11.47,9,86.211491
-11.37,8,86.2381
-11.27,7,86.262096
-11.04,5,86.279657
-11.47,9,86.308166
-10.72,11,86.345168
-10.2,6,86.365165
-10.74,11,86.399684
-10.77,11,86.435685
-10.45,10,86.46769
-10.92,12,86.506204
-10.2,6,86.528201
-10.93,12,86.567201
-9.88,13,86.608719
-9.74,5,86.625719
-11.91,13,86.667718
-10.95,13,86.709231
-11.49,9,86.760792
-9.8,12,86.800446
-10.6,13,86.841606
-10.6,11,86.877275
-10.89,12,86.915342
-10.95,4,86.929343
-10.9,11,86.992598
-10.92,12,87.031158
-10.62,10,87.063159
-10.92,13,87.138682
-11.81,12,87.176686
-9.74,5,87.194194
-11.25,7,87.218194
-10.95,12,87.256002
-9.9,14,87.300263
-10.3,7,87.325267
-10.95,12,87.362871
-10.49,9,87.392387
-10.5,9,87.422388
-10.29,7,87.44639
-10.81,12,87.484909
-11.67,11,87.519915
-10.6,10,87.552909
-10.04,8,87.579915
-10.95,4,87.593427
-11.32,8,87.620428
-10.76,11,87.655426
-9.84,13,87.696945
-9.46,10,87.729957
-10.9,11,87.764482
-11.65,10,87.820538
-11.36,8,87.86785
-10.39,8,87.893932
-11.41,8,87.920933
-10.53,9,87.950931
-9.39,9,87.979936
-10.92,13,88.021023
-10.7,5,88.038023
-11.78,12,88.098805
-9.1,7,88.121815
-10.9,11,88.186882
-11.94,13,88.22788
-10.2,6,88.24788
-10.26,7,88.290396
-10.6,10,88.323404
-10.75,11,88.359245
-10.99,13,88.403304
-11.36,8,88.431305
-10.95,13,88.474318
-10.99,13,88.519818
-10.49,9,88.558816
-10.04,5,88.577823
-11.9,12,88.618336
-11.02,13,88.67034
-11.49,9,88.701853
-11.92,13,88.745852
-10.88,12,88.798494
-10.9,11,88.834497
-10.62,10,88.867075
-10.51,9,88.897317
-11.13,6,88.917319
-10.73,11,88.95387
-11.02,13,88.995386
-10.83,12,89.033782
-10.79,11,89.071407
-11.92,13,89.130145
-9.51,10,89.162165
-10.95,13,89.235656
-10.14,6,89.25666
-10.9,11,89.292171
-10.98,13,89.333175
-10.91,12,89.372634
-10.11,5,89.390652
-9.8,12,89.42984
-10.62,10,89.462839
-11.38,8,89.512911
-10.8,12,89.55191
-10.56,10,89.583916
-10.98,13,89.625437
-10.98,13,89.667435
-11.8,12,89.70595
-10.05,8,89.734951
-10.94,12,89.773952
-10.41,8,89.801461
-10.9,11,89.837012
-11.36,8,89.863012
-9.35,9,89.893744
-10.73,11,89.929302
-10.76,11,89.964306
-11.17,6,89.985307
-10.9,11,90.019822
-10.91,12,90.060403
-10.92,13,90.127639
-10.67,12,90.190697
-11.04,5,90.208698
-11.91,13,90.250699
-10.66,10,90.284703
-11.04,5,90.302217
-10.88,12,90.34122
-10.94,12,90.38022
-11.04,13,90.421738
-11.03,13,90.462941
-9.87,13,90.531275
-11.24,7,94.158746
-11.25,7,94.18175
-10.9,11,94.217827
-9.82,13,94.260832
-10.92,12,94.299345
-10.95,12,94.339343
-9.82,13,94.38235
-10.95,12,94.437863
-11.61,10,94.47387
-10.9,13,94.532381
-9.12,6,94.572379
-9.36,9,94.6029
-10.44,9,94.640901
-9.19,7,94.663901
-10.69,10,94.696415
-11.24,7,94.739739
-11.29,7,94.76374
-10.3,7,94.789257
-11.38,8,94.819829
-9.94,7,94.845718
-11.97,14,94.894231
-9.86,13,94.944815
-10.85,12,95.000315
-11.0,13,95.053875
-10.98,13,95.1174
-9.15,7,95.143611
-9.68,12,95.194705
-10.23,7,95.221705
-9.93,7,95.247705
-11.46,9,95.28071
-10.95,12,95.322228
-9.84,13,95.367222
-9.07,6,95.406739
-10.34,8,95.441739
-11.24,7,95.468738
-10.24,8,95.517265
-10.85,12,95.561265
-10.5,9,95.59579
-10.99,13,95.63979
-9.35,9,95.69831
-11.05,5,95.717308
-9.27,8,95.746876
-9.05,6,95.768864
-10.97,12,95.812798
-10.7,5,95.847938
-9.8,12,95.893025
-9.56,11,95.933432
-11.91,13,95.982016
-10.94,13,96.031528
-10.62,10,96.069526
-10.9,11,96.11304
-10.72,11,96.160827
-10.59,10,96.222079
-9.82,13,96.266643
-11.91,13,96.312159
-10.9,11,96.353158
-10.9,11,96.40268
-9.55,10,96.469677
-10.93,12,96.514197
-11.49,9,96.550195
-9.29,8,96.610715
-11.04,5,96.630719
-9.74,5,96.652719
-11.56,10,96.690235
-10.95,12,96.734239
-10.95,13,96.783247
-10.87,12,96.82776
-9.8,12,96.871611
-11.92,13,96.918484
-10.91,12,96.966052
-11.9,12,97.012236
-10.9,11,97.053832
-9.84,6,97.093365
-11.36,8,97.137367
-9.07,6,97.163366
-10.93,12,97.207422
-10.39,8,97.250424
-10.78,12,97.29594
-9.94,7,97.322942
-9.93,7,97.348941
-10.61,10,97.385954
-9.8,13,97.433465
-10.67,10,97.471464
-11.93,13,97.51699
-9.11,7,97.54299
-10.47,8,97.574989
-10.14,9,97.607509
-10.92,12,97.652505
-11.42,8,97.682511
-10.9,11,97.723048
-10.63,13,97.770048
-10.14,6,97.794574
-9.53,10,97.830575
-10.94,12,97.871033
-10.3,7,97.895795
-11.15,6,97.916795
-11.02,13,97.959064
-11.91,13,98.002136
-10.96,12,98.041136
-9.12,6,98.062136
-10.92,12,98.101664
-10.97,13,98.144665
-9.48,10,98.183239
-9.4,9,98.212748
-10.9,11,98.248699
-11.27,7,98.272694
-11.05,5,98.290769
-10.88,12,98.329788
-10.75,11,98.368777
-10.91,13,98.442297
-11.34,8,98.469301
-10.92,12,98.532809
-11.78,12,98.572806
-10.96,12,98.611325
-11.92,13,98.654322
-11.58,10,98.689329
-10.57,10,98.726642
-10.51,9,98.785646
-10.9,11,98.825159
-11.05,13,98.87275
-11.95,13,98.919014
-10.77,11,98.960025
-10.95,13,99.006623
-10.61,10,99.042622
-9.07,6,99.066183
-10.36,11,99.1057
-11.62,10,99.143703
-9.72,12,99.186706
-11.03,13,99.231346
-10.49,9,99.260909
-11.55,10,99.295431
-9.84,6,99.31643
-10.95,12,99.354441
-10.95,13,99.419945
-10.93,12,99.460945
-11.7,11,99.513457
-10.5,9,99.546459
-10.97,12,99.590465
-10.4,8,99.618978
-10.91,12,99.661979
-11.7,11,99.70351
-9.82,13,99.749509
-10.16,11,103.662137
-11.15,6,103.703656
-10.86,12,103.745655
-10.35,9,103.77866
-9.8,12,103.822181
-10.88,12,103.86518
-10.42,8,103.895694
-10.95,13,103.939937
-9.8,12,103.98151
-10.99,13,104.023025
-10.85,12,104.061422
-9.48,10,104.094584
-11.25,7,104.117585
-11.24,7,104.140587
-9.8,12,104.17859
-10.9,11,104.226101
-11.03,13,104.285415
-10.71,11,104.321042
-10.89,12,104.390802
-10.4,8,104.437886
-10.87,12,104.501397
-10.98,13,104.546399
-10.92,12,104.584403
-10.14,9,104.637913
-11.27,7,104.660913
-10.91,12,104.732428
-11.15,6,104.763437
-9.62,11,104.800948
-10.92,12,104.839952
-9.87,13,104.88295
-9.84,6,104.903467
-10.15,9,104.93346
-11.59,10,104.965998
-9.67,12,105.028244
-10.96,12,105.091412
-10.47,8,105.118925
-10.63,10,105.151485
-10.99,13,105.193677
-10.49,9,105.223684
-11.01,13,105.297194
-10.92,12,105.336649
-10.92,12,105.406732
-9.45,10,105.439732
-10.93,12,105.478737
-10.93,12,105.518249
-10.92,12,105.557252
-10.03,8,105.584262
-9.84,13,105.626764
-9.1,7,105.650765
-10.91,12,105.689769
-10.91,12,105.729279
-10.95,12,105.768296
-10.9,11,105.803797
-10.92,12,105.843797
-10.67,11,105.908854
-10.91,12,105.947854
-10.95,4,105.961856
-10.9,11,105.998121
-10.97,13,106.062854
-10.92,12,106.100947
-11.25,7,106.143934
-9.14,7,106.167935
-10.94,12,106.209449
-10.93,12,106.249459
-10.93,12,106.320527
-10.92,12,106.382344
-10.74,11,106.441603
-10.94,13,106.484178
-10.9,11,106.521691
-10.49,9,106.55169
-10.81,11,106.587701
-11.6,10,106.620204
-9.17,7,106.645207
-10.95,4,106.660206
-11.05,5,106.677206
-11.39,8,106.703726
-10.92,12,106.774726
-10.95,12,106.813246
-10.72,11,106.872241
-10.38,8,106.898756
-10.96,13,106.939756
-10.45,9,106.969757
-10.99,13,107.010841
-10.96,12,107.048604
-10.93,12,107.087725
-9.8,12,107.156996
-10.9,11,107.191546
-11.05,13,107.233059
-11.04,13,107.275059
-9.84,13,107.316577
-9.8,12,107.355457
-9.31,8,107.381588
-9.92,7,107.405694
-11.36,8,107.431697
-10.9,11,107.467694
-10.85,11,107.526213
-9.84,6,107.546212
-10.9,11,107.581218
-10.66,10,107.61673
-9.84,13,107.66373
-10.61,10,107.698244
-9.48,10,107.731247
-10.64,10,107.764246
-9.74,5,107.782254
-10.86,12,107.821778
-9.16,7,107.844778
-10.14,6,107.865778
-9.31,8,107.892782
-10.94,12,107.931295
-10.24,7,107.955295
-10.9,11,107.9913
-10.83,12,108.044317
-9.93,7,108.086381
-10.94,12,108.125475
-10.89,12,108.164473
-10.95,13,108.207603
-10.84,12,108.28061
-10.94,12,108.31912
-10.63,10,108.351715
-9.84,13,108.394457
-11.37,8,108.427812
-10.95,13,108.468811
-11.9,12,108.507898
-10.3,7,108.532898
-10.33,8,108.558898
-11.57,10,108.590915
-10.9,11,108.625416
-9.27,8,108.652419
-10.79,11,108.687428
-10.97,14,108.732931
-10.95,13,108.774933
-11.69,11,108.834445
-10.8,12,108.905961
-10.04,5,108.923962
-10.49,9,108.95296
-11.77,12,108.990968
-10.93,12,109.029053
-10.42,9,109.060523
-9.46,10,112.782465
-10.5,9,112.836974
-11.62,10,112.870975
-10.9,11,112.906495
-9.05,6,112.926492
-10.93,12,112.964492
-9.8,12,113.003009
-9.76,12,113.04201
-10.95,12,113.097864
-10.95,12,113.137866
-9.41,9,113.169995
-10.9,11,113.207602
-10.95,12,113.24818
-10.97,13,113.292186
-10.88,12,113.331699
-10.61,10,113.366698
-11.15,6,113.392706
-9.19,7,113.420228
-9.61,11,113.463367
-9.83,13,113.507016
-10.95,12,113.547024
-10.5,9,113.579015
-10.94,12,113.620532
-10.42,8,113.648532
-10.04,8,113.677534
-9.91,14,113.744069
-10.98,13,113.789075
-11.55,10,113.823585
-10.96,13,113.865584
-10.93,12,113.905104
-10.62,10,113.937108
-9.83,6,113.957104
-10.43,8,113.983109
-10.55,10,114.015619
-11.66,11,114.051619
-11.92,13,114.116445
-11.03,13,114.158444
-9.7,12,114.197142
-10.98,13,114.240151
-10.75,11,114.276151
-10.9,11,114.311666
-10.9,11,114.346666
-9.53,11,114.382673
-11.36,8,114.409183
-11.02,13,114.452182
-11.94,13,114.495333
-10.55,9,114.526378
-10.95,12,114.565268
-10.54,10,114.597272
-9.85,13,114.639522
-10.91,12,114.677528
-10.96,12,114.717056
-10.97,12,114.755056
-10.65,10,114.81157
-10.9,11,114.845578
-9.85,13,114.920088
-10.91,12,114.958092
-10.64,10,114.991095
-10.9,11,115.054603
-11.26,7,115.078602
-10.94,12,115.117668
-9.71,12,115.180534
-11.01,13,115.223746
-9.25,8,115.250746
-9.86,13,115.294302
-11.79,12,115.333812
-11.01,13,115.394793
-10.95,13,115.436332
-9.85,13,115.478329
-11.94,13,115.52027
-10.96,12,115.560383
-10.86,12,115.599904
-10.91,12,115.639899
-10.99,13,115.681899
-10.94,12,115.719412
-9.82,13,115.761414
-10.9,11,115.797923
-11.9,12,115.83793
-9.83,13,115.87993
-9.52,10,115.937447
-10.9,11,115.972455
-10.55,9,116.002958
-10.7,11,116.066962
-10.96,13,116.1086
-11.0,13,116.150169
-10.76,11,116.186184
-11.94,13,116.228757
-9.81,13,116.270758
-10.93,12,116.310287
-10.96,12,116.348277
-11.67,11,116.383281
-10.56,13,116.425799
-10.72,11,116.460814
-11.05,5,116.478799
-9.71,12,116.519422
-11.14,6,116.539423
-11.06,14,116.607989
-11.02,13,116.648989
-9.85,13,116.690995
-10.69,10,116.723505
-10.96,12,116.761505
-10.97,13,116.804022
-9.42,9,116.833019
-9.71,12,116.87202
-10.84,12,116.910537
-11.07,13,116.98454
-11.93,13,117.02605
-10.96,13,117.068058
-10.73,11,117.104191
-11.9,12,117.142409
-10.9,11,117.17841
-10.62,10,117.210536
-10.91,12,117.249928
-10.95,12,117.28849
-11.68,11,117.324003
-9.86,13,117.366013
-9.8,12,117.426517
-10.94,12,117.465515
-10.98,13,117.507032
-10.78,11,117.542866
-10.03,8,117.569432
-11.68,11,117.604511
-11.03,13,117.669502
-10.97,12,117.738022
-9.85,13,117.780022
-10.96,12,117.818534
-10.85,12,117.857534
-10.9,11,117.915053
-10.9,11,121.434703
-11.24,7,121.475704
-11.23,7,121.51722
-10.33,8,121.544219
-10.83,12,121.582219
-10.97,13,121.623796
-10.7,11,121.681102
-9.82,13,121.722615
-10.48,9,121.775617
-10.94,12,121.814131
-10.38,8,121.841134
-9.44,9,121.872131
-11.77,12,121.911644
-9.74,5,121.928647
-9.83,6,121.948645
-9.21,8,121.975645
-10.93,12,122.013161
-10.94,12,122.052162
-10.14,9,122.082161
-10.67,11,122.117677
-10.91,12,122.169936
-11.94,13,122.242622
-9.81,13,122.307955
-9.51,10,122.34006
-10.94,13,122.382057
-10.53,10,122.414571
-10.02,8,122.44157
-10.14,6,122.462572
-10.94,12,122.520742
-11.94,13,122.562741
-10.95,4,122.577744
-9.5,10,122.63636
-11.04,5,122.654436
-10.95,13,122.719814
-10.9,11,122.784366
-9.59,11,122.853876
-10.91,12,122.92539
-11.25,7,122.96839
-10.95,13,123.009914
-9.8,12,123.048905
-9.33,9,123.078905
-10.96,13,123.120422
-11.42,9,123.150423
-11.63,10,123.185016
-10.7,11,123.244243
-11.27,7,123.270242
-9.29,8,123.317831
-10.9,11,123.376548
-11.95,13,123.453598
-10.34,8,123.501115
-11.39,8,123.530115
-9.94,7,123.555117
-10.04,5,123.573117
-9.26,8,123.601193
-10.93,12,123.642345
-10.53,10,123.698701
-11.56,10,123.732213
-10.78,12,123.772211
-9.48,10,123.806725
-11.03,14,123.852726
-10.63,10,123.913245
-10.93,12,123.954246
-10.92,12,123.993251
-9.47,10,124.053762
-11.05,5,124.071762
-10.74,12,124.134278
-9.47,10,124.190283
-10.51,9,124.243615
-10.98,13,124.287619
-10.93,12,124.349843
-11.26,7,124.392956
-10.9,11,124.458472
-10.93,12,124.499476
-9.61,11,124.537994
-10.65,10,124.593999
-10.92,12,124.665055
-10.95,4,124.679614
-10.95,4,124.694621
-10.9,11,124.731049
-10.72,11,124.768646
-9.74,5,124.786209
-10.43,8,124.814725
-10.89,12,124.853726
-9.8,13,124.897731
-9.8,12,124.937242
-10.93,13,124.981243
-11.25,7,125.005758
-11.9,12,125.045758
-10.95,4,125.060757
-10.14,9,125.090763
-11.04,5,125.108274
-10.58,9,125.139275
-10.69,11,125.176275
-11.95,13,125.21979
-10.93,13,125.262327
-10.4,8,125.310611
-11.54,10,125.345181
-11.46,9,125.374835
-9.55,11,125.412581
-9.68,12,125.452163
-9.8,12,125.492166
-11.82,12,125.531676
-10.9,11,125.567679
-10.54,9,125.597694
-11.24,7,125.622202
-9.57,11,125.658192
-11.0,14,125.704082
-10.96,13,125.747059
-10.91,12,125.787645
-10.5,9,125.819161
-10.92,12,125.858161
-11.04,5,125.876163
-11.59,10,125.908676
-10.95,12,125.979675
-10.8,13,126.022192
-10.96,13,126.064191
-9.48,10,126.097196
-9.8,12,126.135711
-11.05,5,126.153713
-9.86,13,126.195716
-9.85,13,126.237229
-10.96,13,126.279541
-10.63,10,126.312058
-10.93,12,126.353057
-10.95,4,126.367364
-10.93,12,126.406448
-11.92,13,126.46745
-9.68,12,126.507967
-11.88,13,126.551967
-10.94,12,126.59097
-11.47,9,126.620479
-10.99,13,126.663484
-11.67,11,126.699548
-11.35,8,126.727113
-11.66,10,126.760313
-9.82,13,126.802881
-10.34,8,126.830884
-11.97,13,126.874443
-11.14,6,126.89545
-10.79,12,126.934962
-11.9,12,126.973962
-10.91,13,130.575266
-11.05,5,130.605785
-10.52,10,130.638782
-9.83,13,130.679782
-10.87,12,130.718297
-10.85,12,130.75687
-10.3,7,130.798875
-11.83,12,130.838767
-10.23,8,130.865326
-10.59,10,130.898329
-11.94,13,130.967406
-10.42,8,131.010923
-9.31,8,131.03792
-10.94,12,131.076921
-10.94,13,131.118436
-9.19,7,131.141436
-10.02,8,131.168437
-11.55,10,131.200441
-10.2,6,131.220955
-10.23,8,131.247954
-10.89,12,131.286581
-10.62,10,131.319103
-11.14,6,131.354813
-10.93,12,131.423864
-10.46,8,131.450417
-10.91,13,131.493129
-11.37,8,131.519637
-10.93,13,131.59521
-9.36,9,131.647719
-10.96,13,131.710247
-10.65,10,131.742248
-10.98,13,131.808553
-11.54,9,131.837481
-9.61,11,131.90104
-10.9,11,131.965562
-11.92,13,132.018078
-10.89,13,132.060486
-10.58,10,132.092806
-10.88,13,132.135324
-11.63,10,132.168324
-10.58,10,132.201329
-10.92,12,132.243841
-10.83,12,132.285841
-11.25,7,132.311242
-10.95,4,132.336831
-11.03,13,132.415027
-10.74,11,132.476526
-10.24,7,132.522159
-9.5,10,132.571159
-11.34,8,132.600164
-11.03,5,132.618676
-11.58,10,132.682676
-11.25,7,132.727192
-10.95,13,132.795194
-10.9,11,132.833276
-9.05,6,132.85719
-9.24,8,132.894795
-10.95,4,132.911918
-10.02,8,132.939917
-10.91,12,132.979462
-10.22,10,133.01399
-10.44,8,133.040991
-10.95,12,133.103498
-10.95,4,133.128506
-10.28,7,133.152505
-9.85,13,133.218022
-10.28,7,133.259022
-9.78,13,133.331084
-10.91,12,133.378698
-10.77,11,133.415789
-9.27,8,133.442792
-11.5,9,133.495342
-9.94,7,133.518924
-10.95,4,133.533926
-10.44,12,133.574497
-10.9,11,133.610011
-10.95,4,133.625011
-11.76,12,133.66502
-11.9,12,133.734529
-10.9,11,133.798531
-11.25,7,133.840758
-10.63,10,133.895998
-11.17,6,133.932061
-10.56,9,133.985062
-11.84,13,134.027577
-11.93,13,134.070586
-9.85,13,134.13209
-11.76,11,134.196099
-10.96,13,134.26061
-10.22,7,134.284609
-10.56,9,134.315126
-11.93,13,134.359077
-9.94,7,134.383639
-11.14,6,134.404147
-10.52,9,134.434156
-11.44,9,134.465156
-10.5,9,134.495867
-10.95,12,134.535943
-11.68,11,134.573945
-11.26,7,134.614457
-9.75,12,134.654458
-11.47,9,134.684457
-10.75,12,134.723975
-10.93,13,134.76598
-10.61,10,134.799979
-10.11,7,134.82449
-11.0,13,134.867055
-10.93,13,134.93188
-10.94,13,134.996239
-10.94,12,135.065313
-11.59,10,135.120828
-10.95,12,135.166921
-10.69,11,135.225971
-10.97,13,135.290977
-11.78,12,135.360079
-11.05,13,135.409311
-9.07,6,135.440864
-11.26,7,135.468865
-10.49,9,135.520943
-9.49,10,135.577642
-11.15,6,135.598698
-11.37,8,135.625726
-10.95,4,135.640725
-10.96,13,135.682726
-10.94,12,135.721073
-10.2,6,135.75807
-11.91,13,135.823588
-10.13,7,135.846586
-10.83,12,135.909365
-11.37,8,135.935456
-11.56,10,135.969052
-10.99,13,136.010563
-10.65,11,136.047562
-10.9,11,136.094567
-10.96,13,136.168079
-10.96,13,136.244593
-9.94,7,136.285601
-9.74,5,136.303599
-10.97,13,136.346127
-10.85,12,136.408971
-10.48,12,136.447971
-10.7,5,136.464972
-9.85,13,136.509487
-10.8,12,136.549794
-10.09,8,136.577359
-10.94,13,140.12349
-10.96,13,140.199493
-11.45,9,140.229002
-10.93,13,140.272002
-10.73,11,140.308523
-9.56,11,140.344521
-9.8,12,140.38352
-10.95,13,140.456302
-11.37,8,140.506303
-10.6,10,140.566817
-11.04,5,140.598609
-11.48,9,140.652688
-9.74,5,140.675685
-9.15,7,140.7152
-9.85,13,140.757201
-10.38,8,140.784202
-11.03,13,140.82572
-10.91,12,140.864718
-11.64,11,140.899727
-9.27,8,140.927233
-9.48,10,140.982814
-10.9,11,141.019054
-10.91,12,141.058131
-11.58,10,141.09113
-11.93,13,141.133205
-10.98,13,141.17421
-11.27,7,141.198214
-10.92,12,141.236722
-10.82,12,141.284723
-10.9,11,141.320237
-11.36,8,141.346239
-9.41,9,141.376238
-10.15,9,141.405241
-10.93,12,141.445297
-10.38,8,141.473299
-10.95,4,141.48836
-11.7,11,141.526453
-10.93,13,141.569453
-10.04,5,141.602034
-10.48,9,141.654283
-9.8,12,141.712687
-9.83,6,141.733078
-11.77,12,141.772065
-11.9,12,141.811583
-11.9,12,141.850582
-10.97,13,141.927096
-9.94,7,141.953096
-10.95,4,141.967096
-10.9,12,142.007074
-11.8,13,142.048912
-10.34,8,142.075478
-11.9,12,142.113992
-10.91,12,142.152992
-10.96,13,142.195001
-9.65,11,142.23225
-9.12,6,142.25325
-10.91,12,142.294254
-10.96,13,142.336766
-10.95,4,142.35077
-9.74,5,142.36877
-11.8,12,142.409275
-10.73,11,142.444284
-9.53,10,142.476828
-11.38,8,142.505387
-9.8,12,142.544899
-11.69,11,142.581898
-10.9,11,142.616966
-11.56,10,142.649536
-10.89,13,142.690551
-10.93,12,142.729064
-10.95,13,142.795072
-11.45,9,142.825579
-9.85,13,142.866581
-9.8,12,142.934096
-9.51,10,142.967096
-11.35,8,142.993098
-11.24,7,143.01708
-10.2,6,143.037662
-10.63,10,143.094848
-10.93,12,143.133367
-9.83,6,143.153926
-11.67,11,143.213439
-10.96,12,143.25244
-9.8,12,143.29144
-10.9,13,143.333952
-10.5,9,143.362952
-10.74,11,143.398957
-10.9,11,143.434467
-10.91,12,143.475032
-11.33,8,143.502593
-10.95,4,143.518101
-9.52,10,143.561669
-11.67,11,143.606677
-10.99,13,143.658785
-10.11,10,143.693907
-10.95,13,143.739429
-10.34,11,143.806435
-10.97,13,143.849947
-11.55,10,143.905951
-10.82,12,143.96246
-11.03,5,143.98046
-10.93,13,144.022975
-10.93,12,144.062171
-9.82,13,144.105739
-10.51,9,144.135251
-11.04,5,144.153251
-9.37,9,144.184251
-9.49,10,144.218769
-10.92,12,144.257768
-10.23,8,144.284771
-11.9,12,144.32429
-10.97,13,144.400296
-11.59,10,144.456807
-11.46,9,144.48813
-9.51,10,144.523217
-11.46,9,144.575217
-10.9,11,144.638727
-10.62,10,144.694824
-11.75,11,144.760345
-10.94,13,144.806348
-10.93,13,144.852863
-10.96,12,144.894863
-9.07,6,144.916381
-10.53,9,144.946383
-11.24,7,144.971383
-10.79,11,145.008387
-10.8,12,145.048464
-11.01,13,145.092323
-11.36,8,145.121396
-10.97,13,145.164521
-10.37,11,145.201098
-10.79,11,145.237608
-10.94,12,145.313127
-10.91,12,145.381127
-10.89,12,145.431643
-10.14,6,145.467644
-9.8,12,145.5365
-9.33,9,145.595079
-9.83,13,145.668142
-10.9,11,145.730007
-10.91,12,149.419022
-10.4,8,149.445021
-11.67,11,149.508028
-11.58,10,149.541179
-10.9,11,149.576177
-10.24,10,149.634057
-10.34,8,149.661055
-10.36,11,149.718147
-11.62,11,149.776935
-10.73,11,149.813018
-10.61,10,149.845026
-10.89,12,149.884025
-9.56,11,149.919541
-10.92,13,149.961541
-9.6,11,150.024057
-9.93,7,150.066056
-10.6,10,150.12457
-10.95,4,150.149287
-10.95,13,150.19057
-10.74,12,150.25165
-10.95,12,150.313166
-9.47,10,150.368174
-9.33,9,150.39818
-9.36,9,150.427691
-9.69,12,150.489692
-10.89,12,150.530206
-11.67,11,150.566032
-11.67,11,150.629911
-10.91,12,150.668912
-10.99,13,150.710983
-10.98,14,150.756069
-10.95,4,150.771058
-9.26,8,150.798072
-10.9,13,150.873571
-10.5,9,150.926086
-10.52,11,150.962089
-11.94,13,151.003103
-10.93,12,151.0416
-10.34,8,151.088601
-9.72,12,151.129118
-9.71,12,151.190192
-10.92,12,151.230757
-10.02,6,151.251775
-11.68,11,151.288764
-10.99,13,151.330843
-10.95,13,151.372847
-10.53,9,151.424359
-10.97,13,151.46736
-11.04,5,151.485362
-9.83,13,151.555876
-10.72,11,151.604881
-10.57,9,151.644975
-9.39,9,151.685217
-10.93,13,151.728302
-11.8,12,151.768339
-10.91,12,151.807979
-11.17,6,151.844494
-10.13,6,151.879488
-10.94,13,151.922003
-11.52,9,151.952009
-9.85,13,151.995003
-11.92,13,152.060522
-9.93,7,152.084523
-10.97,13,152.128037
-9.89,7,152.152036
-10.9,13,152.194987
-10.64,10,152.228537
-10.9,11,152.265104
-9.5,10,152.299111
-11.15,6,152.320621
-10.34,8,152.348622
-9.8,13,152.423135
-11.69,11,152.45915
-11.03,5,152.477144
-10.97,13,152.520652
-10.95,4,152.537652
-11.34,8,152.564651
-10.95,4,152.579651
-11.0,13,152.622169
-10.91,13,152.665174
-10.95,13,152.707678
-10.93,12,152.746935
-9.8,12,152.808484
-10.92,12,152.848999
-11.72,11,152.884998
-11.76,12,152.945514
-10.93,12,152.984513
-10.9,11,153.02103
-9.57,11,153.080029
-11.9,12,153.119544
-10.96,12,153.159544
-10.9,11,153.195114
-11.47,9,153.243542
-10.92,12,153.283488
-10.47,12,153.323
-11.0,13,153.365572
-10.95,13,153.407577
-10.71,11,153.444086
-10.9,11,153.480087
-11.33,8,153.50609
-10.97,13,153.548601
-11.24,7,153.5716
