#{"t_start": 1701293151.535119, "env_id": null}
r,l,t
-18.04,9,7.205418
-16.61,8,7.230932
-19.36,10,7.26452
-18.81,9,7.293132
-21.89,12,7.331642
-22.88,12,7.369261
-12.87,5,7.38571
-19.25,10,7.418221
-23.98,13,7.457787
-22.0,11,7.493791
-22.88,12,7.534312
-22.99,13,7.586315
-22.88,13,7.629836
-21.45,12,7.668835
-23.98,13,7.710353
-20.24,11,7.744942
-22.33,13,7.785954
-16.5,8,7.812038
-22.88,12,7.85204
-13.97,6,7.88805
-22.99,13,7.955557
-14.19,6,7.993563
-17.49,9,8.023077
-12.76,5,8.041068
-24.09,13,8.084073
-19.25,10,8.115596
-18.48,9,8.145597
-17.82,9,8.174594
-17.71,9,8.2036
-15.18,7,8.22706
-23.54,13,8.268614
-23.1,13,8.309129
-15.62,7,12.089007
-21.34,11,12.127521
-11.66,4,12.14152
-11.66,4,12.155534
-13.86,6,12.17652
-15.84,7,12.200525
-13.97,6,12.239038
-11.66,4,12.254035
-12.76,5,12.273036
-18.15,9,12.304306
-14.41,6,12.325504
-11.66,4,12.341501
-18.37,9,12.373505
-15.29,7,12.400435
-14.08,6,12.422949
-17.93,9,12.455511
-14.19,6,12.497517
-12.98,5,12.533565
-15.4,7,12.578568
-18.15,9,12.60857
-16.06,8,12.639088
-11.66,4,12.655084
-12.76,5,12.673084
-15.29,7,12.698089
-11.66,4,12.7126
-12.98,5,12.7306
-14.19,6,12.767599
-23.32,14,12.847683
-19.14,10,12.908604
-12.87,5,12.926118
-14.08,6,12.965669
-15.95,7,12.989677
-15.4,7,13.016191
-12.76,5,13.036191
-16.17,7,13.062194
-23.32,13,13.113717
-21.45,12,13.161719
-17.82,9,13.196724
-11.66,4,13.213236
-16.17,7,13.241238
-15.62,7,13.265236
-15.62,7,13.291815
-11.66,4,13.323331
-14.08,6,13.347596
-20.24,11,13.393303
-11.66,4,13.412241
-15.4,7,13.43924
-12.98,5,13.45701
-11.66,4,13.474009
-19.14,10,13.513118
-14.19,6,13.535117
-16.39,8,13.564117
-12.76,5,13.583118
-14.3,6,13.607122
-13.97,6,13.631646
-16.39,8,13.66264
-22.55,13,13.714176
-18.81,10,13.767162
-20.46,11,13.82824
-15.51,7,13.853245
-16.94,8,13.88076
-15.29,7,13.923889
-20.24,11,13.997894
-13.97,6,14.020406
-21.34,12,14.061406
-20.02,11,14.097412
-15.29,7,14.122924
-16.61,8,14.149925
-20.57,11,14.185923
-18.26,9,14.216055
-13.09,5,14.235058
-15.51,7,14.260057
-14.3,6,14.281056
-18.37,9,14.310573
-21.56,12,14.367964
-18.48,9,14.42048
-14.19,6,14.440656
-15.73,7,14.481744
-21.78,12,14.55226
-21.23,12,14.616776
-12.76,5,14.635775
-15.62,7,14.660777
-20.46,11,14.696783
-15.29,7,14.720294
-11.66,4,14.734293
-16.28,8,14.762294
-17.05,8,14.789292
-15.51,7,14.81283
-19.47,10,14.846831
-12.76,5,14.880219
-12.76,5,14.91141
-13.53,5,14.942426
-16.94,8,14.991987
-14.41,6,15.012525
-15.73,7,15.035526
-12.76,5,15.066525
-16.83,8,15.094524
-17.27,8,15.12104
-13.09,5,15.140044
-17.05,8,15.16904
-18.04,9,15.200045
-12.98,5,15.218554
-15.18,6,15.238554
-12.98,5,15.256554
-12.87,5,15.274555
-11.66,4,15.289554
-18.92,10,15.322647
-20.9,11,15.359647
-14.3,6,15.380337
-21.45,12,15.419414
-18.26,9,15.451968
-22.77,13,15.494734
-16.83,8,15.522262
-12.76,5,15.540837
-16.72,8,15.567833
-22.55,13,15.633349
-15.73,7,15.676349
-18.37,9,15.706355
-20.13,11,15.742866
-18.81,10,15.775864
-15.4,7,15.798868
-20.79,11,15.835383
-17.93,9,15.867974
-11.66,4,15.882515
-18.92,10,15.916921
-19.25,10,15.950921
-12.98,5,15.968496
-16.28,8,15.995496
-14.63,6,16.017015
-16.83,9,16.047014
-14.19,6,16.068015
-22.66,12,16.108018
-13.53,5,16.125532
-17.93,9,16.15653
-12.76,5,16.17453
-15.29,6,16.195531
-15.62,7,16.220046
-14.08,6,16.241046
-20.24,11,16.277047
-14.19,6,16.299061
-12.87,5,16.317564
-11.66,4,16.331563
-12.98,5,16.348927
-12.87,5,16.366927
-15.51,7,16.391503
-15.51,7,16.415027
-13.97,6,16.443017
-15.18,7,16.468522
-16.5,8,16.496096
-16.28,8,16.523616
-12.98,5,16.554615
-12.76,5,16.585616
-15.73,7,16.609621
-16.72,8,16.636134
-15.4,7,16.660136
-15.29,7,16.685133
-17.38,9,16.738658
-14.08,6,16.759655
-19.69,10,16.794654
-13.09,5,16.813172
-14.08,6,16.834172
-15.51,7,16.860173
-19.03,10,16.897311
-12.76,5,16.915408
-12.87,5,16.933823
-16.61,8,16.960824
-12.76,5,16.978823
-19.47,10,17.041922
-19.58,10,17.07692
-16.5,8,17.124436
-17.49,9,17.177438
-19.91,10,17.210444
-19.91,10,17.243958
-20.57,11,17.313476
-11.66,4,17.328487
-19.03,10,17.36504
-16.61,8,17.394039
-16.72,8,17.421531
-11.66,4,17.437531
-14.63,6,17.458111
-11.66,4,17.474708
-15.07,6,17.496722
-15.18,7,17.520246
-12.76,5,17.539245
-15.84,7,17.563244
-12.87,5,17.582796
-15.18,7,17.625313
-15.4,7,17.649313
-16.61,8,17.696315
-22.99,13,17.739834
-13.86,6,17.760835
-12.87,5,17.790835
-11.66,4,17.805839
-14.19,6,17.826351
-16.72,8,17.879349
-18.26,9,17.909245
-15.29,7,21.867445
-11.66,4,21.882445
-11.66,4,21.90945
-11.66,4,21.935959
-13.09,5,21.969523
-13.75,5,22.002296
-11.66,4,22.027804
-13.86,6,22.048804
-15.62,7,22.072359
-14.41,6,22.099367
-12.87,5,22.116877
-16.5,8,22.142878
-14.19,6,22.179876
-17.38,9,22.208882
-16.28,7,22.232392
-11.66,4,22.247393
-14.19,6,22.267393
-16.61,8,22.303397
-16.72,8,22.35291
-14.08,6,22.37391
-16.83,8,22.418916
-14.19,6,22.438913
-15.4,7,22.462495
-11.66,4,22.489103
-16.39,8,22.537359
-17.93,9,22.589917
-13.09,5,22.607922
-14.08,6,22.627434
-15.29,7,22.650435
-12.98,5,22.667436
-12.98,5,22.685436
-11.66,4,22.71044
-17.38,8,22.736948
-20.24,11,22.772948
-11.66,4,22.786948
-15.84,7,22.810957
-17.05,8,22.837468
-14.08,6,22.857469
-11.66,4,22.871471
-12.43,4,22.886467
-20.68,11,22.953572
-16.5,8,22.98112
-15.4,7,23.006058
-18.26,9,23.035569
-12.98,5,23.053568
-13.97,6,23.074141
-15.29,7,23.097141
-15.62,7,23.120656
-15.29,7,23.149655
-15.51,7,23.173656
-15.4,7,23.198655
-12.98,5,23.217172
-12.98,5,23.235172
-15.62,7,23.266175
-12.98,5,23.289174
-13.97,6,23.314684
-11.66,4,23.333691
-15.62,7,23.364691
-17.49,9,23.401699
-13.97,6,23.427214
-13.09,5,23.469763
-20.79,11,23.515303
-12.98,5,23.543542
-12.76,5,23.563097
-11.66,4,23.580097
-16.83,8,23.610128
-14.19,6,23.632638
-12.76,5,23.651175
-14.19,6,23.673179
-13.09,5,23.705183
-12.76,5,23.723691
-15.73,7,23.748693
-18.48,9,23.779692
-13.53,5,23.801698
-14.08,6,23.830226
-13.09,5,23.863223
-12.76,5,23.882224
-22.66,13,23.926656
-15.62,7,23.951657
-14.08,6,23.97416
-13.09,5,23.992768
-16.72,8,24.020702
-14.52,6,24.04268
-11.66,4,24.058689
-14.19,6,24.080679
-12.98,5,24.100277
-11.66,4,24.11678
-13.09,5,24.138781
-11.66,4,24.165781
-12.98,5,24.186782
-13.09,5,24.207787
-14.3,6,24.233301
-13.64,6,24.258299
-22.99,13,24.316503
-11.66,4,24.335503
-11.66,4,24.358508
-14.41,6,24.384507
-13.09,5,24.408509
-19.69,10,24.445025
-13.53,5,24.466025
-20.24,11,24.507793
-16.83,8,24.538892
-14.19,6,24.564244
-11.66,4,24.580244
-20.46,11,24.645313
-13.09,5,24.667314
-13.09,5,24.687312
-11.66,4,24.702318
-12.98,5,24.72183
-14.85,6,24.743831
-11.66,4,24.759835
-14.19,6,24.781832
-17.93,9,24.812835
-15.29,7,24.83735
-12.98,5,24.856347
-12.87,5,24.875347
-14.08,6,24.897348
-11.66,4,24.913353
-11.66,4,24.927875
-12.43,4,24.953867
-16.72,8,24.981426
-14.19,6,25.003426
-11.66,4,25.029682
-12.76,5,25.048247
-13.97,6,25.069247
-14.19,6,25.090842
-16.94,8,25.118358
-11.66,4,25.133357
-12.76,5,25.155357
-12.76,5,25.186357
-13.86,6,25.222873
-14.08,6,25.243872
-17.49,8,25.271873
-16.39,8,25.29961
-11.66,4,25.315145
-14.19,6,25.337156
-12.98,5,25.356153
-14.08,6,25.378155
-12.98,5,25.398158
-14.52,6,25.41968
-14.08,6,25.441679
-11.66,4,25.458967
-17.71,9,25.489966
-12.98,5,25.508521
-11.66,4,25.52403
-14.19,6,25.546029
-13.09,5,25.564633
-12.76,5,25.583632
-12.98,5,25.601756
-16.5,8,25.630282
-13.09,5,25.660845
-14.85,6,25.682846
-15.4,7,25.70885
-11.66,4,25.724359
-12.98,5,25.742359
-15.84,7,25.767359
-15.62,7,25.792358
-11.66,4,25.807362
-13.09,5,25.825875
-11.66,4,25.840873
-12.76,5,25.859875
-12.98,5,25.878874
-11.66,4,25.893874
-12.54,4,25.911879
-15.4,7,25.936389
-11.66,4,25.951391
-11.66,4,25.976389
-13.97,5,25.995381
-11.66,4,26.021443
-13.97,6,26.05899
-13.09,5,26.090716
-12.87,5,26.122232
-11.66,4,26.137797
-13.97,6,26.159798
-14.19,6,26.181798
-11.66,4,26.197799
-11.66,4,26.2128
-18.15,9,26.244321
-14.08,6,26.26632
-13.09,5,26.285321
-18.59,10,26.320835
-11.66,4,26.335838
-12.87,5,26.354835
-14.19,6,26.376835
-15.73,7,26.401841
-14.08,6,26.424354
-16.28,8,26.458355
-14.52,6,26.503212
-18.37,10,26.538396
-11.66,4,26.553397
-12.98,5,26.571748
-11.66,4,26.587533
-16.61,8,26.635697
-11.66,4,26.651696
-13.86,6,26.672696
-12.98,5,26.690697
-11.66,4,26.706698
-11.66,4,26.721213
-13.09,5,26.740211
-13.97,6,26.762211
-13.09,5,26.79421
-11.66,4,26.821726
-19.58,10,26.855726
-18.15,9,26.885725
-14.52,6,26.90673
-14.74,5,26.925241
-11.66,4,26.94024
-15.51,7,26.964242
-15.73,7,26.989241
-11.66,4,27.014791
-15.73,7,27.039626
-15.51,7,27.064646
-13.09,5,27.082656
-14.3,6,27.104764
-18.04,9,27.138772
-14.85,6,27.164784
-15.07,7,27.18977
-13.09,5,27.207774
-11.66,4,27.222288
-13.09,5,27.240288
-12.87,5,27.259289
-11.66,4,27.28529
-13.97,5,27.303292
-11.66,4,27.318359
-13.86,6,27.348362
-11.66,4,27.368371
-11.66,4,27.384361
-16.83,8,27.435826
-16.61,8,27.487825
-14.08,6,27.528337
-15.29,7,27.574917
-11.66,4,27.590483
-17.16,8,27.619337
-12.98,5,27.641444
-11.66,4,27.658256
-14.08,6,27.680838
-15.73,7,27.727464
-16.94,8,27.755465
-14.08,6,27.777466
-12.76,5,27.808469
-17.93,9,27.864982
-13.86,6,27.903986
-11.66,4,31.522642
-13.09,5,31.557642
-11.66,4,31.583643
-15.29,7,31.627157
-14.3,6,31.664707
-11.66,4,31.690412
-11.66,4,31.71542
-13.53,5,31.747494
-14.19,6,31.785494
-14.52,6,31.823556
-11.66,4,31.849557
-14.08,6,31.869557
-11.66,4,31.895129
-11.66,4,31.92031
-11.66,4,31.946887
-11.66,4,31.960888
-11.66,4,31.975442
-13.53,5,32.006446
-17.71,9,32.036958
-11.66,4,32.050691
-16.83,8,32.098751
-13.09,5,32.130821
-14.08,6,32.167822
-15.07,6,32.188179
-11.66,4,32.203179
-14.19,6,32.224698
-12.98,5,32.241697
-12.76,5,32.264698
-11.66,4,32.278697
-11.66,4,32.303697
-15.51,7,32.347215
-13.09,5,32.379081
-11.66,4,32.393088
-11.66,4,32.418098
-12.76,5,32.436379
-14.19,6,32.457378
-13.09,5,32.475379
-12.76,5,32.495934
-11.66,4,32.51094
-14.19,6,32.531456
-12.76,5,32.548455
-11.66,4,32.563456
-17.16,8,32.590461
-14.41,6,32.612468
-13.09,5,32.630257
-13.86,6,32.651553
-11.66,4,32.666553
-14.08,6,32.688109
-11.66,4,32.702111
-11.66,4,32.717115
-13.97,6,32.738627
-11.66,4,32.763631
-11.66,4,32.779628
-13.86,6,32.813633
-11.66,4,32.839144
-11.66,4,32.854142
-11.66,4,32.877142
-14.08,6,32.899143
-11.66,4,32.913145
-13.97,6,32.933662
-11.66,4,32.94866
-13.97,6,32.970343
-12.76,5,32.988343
-12.76,5,33.0065
-12.87,5,33.024008
-14.19,6,33.044563
-12.87,5,33.063128
-11.66,4,33.077126
-14.08,6,33.098334
-14.19,6,33.11834
-15.4,7,33.143854
-11.66,4,33.158854
-15.62,7,33.183037
-11.66,4,33.198592
-13.09,5,33.217604
-11.66,4,33.232118
-13.09,5,33.252117
-12.76,5,33.271119
-11.66,4,33.287117
-13.09,5,33.319123
-12.76,5,33.350635
-12.76,5,33.383635
-11.66,4,33.398635
-11.66,4,33.413641
-13.09,5,33.43215
-12.76,5,33.455149
-14.08,6,33.47615
-11.66,4,33.49115
-11.66,4,33.506155
-16.28,8,33.534667
-11.66,4,33.560665
-12.98,5,33.592665
-13.97,6,33.630184
-11.66,4,33.656743
-13.09,5,33.688746
-13.09,5,33.706819
-15.18,7,33.731328
-14.19,6,33.771885
-17.05,8,33.823401
-11.66,4,33.838404
-12.76,5,33.871399
-11.66,4,33.900399
-12.76,5,33.918405
-11.66,4,33.933916
-12.87,5,33.952915
-11.66,4,33.979916
-15.73,7,34.024205
-13.53,5,34.055717
-11.66,4,34.071741
-12.98,5,34.091746
-11.66,4,34.119283
-12.87,5,34.138799
-12.76,5,34.170356
-11.66,4,34.196364
-13.09,5,34.228623
-13.09,5,34.260631
-14.08,6,34.299197
-15.07,7,34.343713
-11.66,4,34.369712
-11.66,4,34.395716
-14.3,6,34.417716
-14.19,6,34.43923
-12.98,5,34.45823
-11.66,4,34.47323
-12.98,5,34.505231
-11.66,4,34.520741
-11.66,4,34.546748
-14.19,6,34.583748
-13.09,5,34.615753
-15.84,7,34.658264
-11.66,4,34.685019
-11.66,4,34.710579
-11.66,4,34.729088
-11.66,4,34.75509
-13.53,5,34.787088
-17.05,8,34.841946
-14.41,6,34.880947
-14.85,6,34.902946
-14.3,6,34.940459
-11.66,4,34.96646
-12.87,5,34.98546
-11.66,4,35.012463
-11.66,4,35.02702
-11.66,4,35.042016
-11.66,4,35.058017
-12.76,5,35.07657
-11.66,4,35.092
-12.87,5,35.111567
-12.76,5,35.131501
-12.87,5,35.149496
-12.65,4,35.165059
-12.87,5,35.184059
-11.66,4,35.199243
-12.54,4,35.214248
-14.3,6,35.236324
-14.19,6,35.258322
-14.08,6,35.279323
-11.66,4,35.295322
-11.66,4,35.310333
-11.66,4,35.327854
-11.66,4,35.343843
-11.66,4,35.358843
-13.97,6,35.380844
-15.29,7,35.404841
-11.66,4,35.421356
-13.09,5,35.439365
-11.66,4,35.467363
-11.66,4,35.495363
-14.08,6,35.516368
-11.66,4,35.531878
-14.52,6,35.552878
-11.66,4,35.567879
-12.98,5,35.585878
-11.66,4,35.612883
-15.07,6,35.649395
-14.3,6,35.671395
-12.87,5,35.704946
-11.66,4,35.720955
-12.65,4,35.747305
-12.98,5,35.779304
-13.97,6,35.816852
-14.19,6,35.855367
-13.75,5,35.888367
-12.76,5,35.90737
-11.66,4,35.921884
-12.87,5,35.940881
-12.98,5,35.972882
-11.66,4,35.998881
-14.41,6,36.035397
-11.66,4,36.060398
-16.28,8,36.088398
-11.66,4,36.103637
-15.4,7,36.127753
-11.66,4,36.143309
-11.66,4,36.169309
-12.87,5,36.201624
-11.66,4,36.217168
-13.86,6,36.237691
-15.73,7,36.264653
-11.66,4,36.281654
-12.76,5,36.302237
-15.29,7,36.327706
-12.76,5,36.347705
-12.98,5,36.365704
-12.76,5,36.39878
-12.87,5,36.430311
-12.76,5,36.465311
-11.66,4,36.491311
-14.19,6,36.530831
-13.97,6,36.554836
-13.09,5,36.57283
-12.87,5,36.605831
-11.66,4,36.621344
-11.66,4,36.637349
-11.66,4,36.653349
-12.87,5,36.674351
-11.66,4,36.700271
-12.76,5,36.720275
-12.87,5,36.740345
-11.66,4,36.756345
-12.98,5,36.789345
-12.87,5,36.820351
-12.76,5,36.851681
-14.52,7,36.89668
-13.42,6,36.918685
-12.98,5,36.938195
-13.09,5,36.957198
-11.66,4,36.973662
-13.09,5,36.992663
-11.66,4,37.007665
-12.98,5,37.040191
-11.66,4,37.056181
-11.66,4,37.072179
-11.66,4,37.08618
-11.66,4,37.112736
-11.66,4,37.137359
-11.66,4,37.153358
-14.3,6,37.177362
-11.66,4,37.193503
-15.4,7,37.237229
-12.87,5,37.256746
-12.76,5,37.275303
-11.66,4,37.301865
-11.66,4,37.316872
-13.97,6,37.338925
-13.09,5,37.357926
-11.66,4,37.372925
-12.76,5,37.391925
-15.07,7,37.437439
-18.04,9,37.494439
-14.08,6,37.531956
-12.87,5,37.561957
-11.66,4,37.587956
-11.66,4,37.602955
-13.09,5,37.621466
-11.66,4,37.636477
-13.09,5,37.666475
-11.66,4,37.681491
-11.66,4,37.696474
-14.19,6,37.718123
-15.4,7,37.743632
-12.76,5,37.763394
-11.66,4,37.779392
-13.09,5,37.798405
-12.76,5,37.829464
-11.66,4,37.856464
-13.09,5,37.887464
-14.52,6,37.909468
-12.76,5,37.941983
-14.3,6,37.966981
-11.66,4,37.982985
-11.66,4,37.998984
-12.87,5,38.018987
-11.66,4,38.034499
-14.08,6,38.057499
-11.66,4,38.074499
-11.66,4,38.114397
-11.66,4,38.131908
-11.66,4,38.158464
-12.43,4,38.174102
-12.87,5,38.1931
-11.66,4,38.209104
-13.09,5,38.227618
-13.97,6,38.270814
-11.66,4,38.294811
-11.66,4,38.312225
-13.09,5,38.34532
-11.66,4,38.37232
-11.66,4,38.39932
-12.76,5,38.419325
-15.29,7,42.021982
-12.76,5,42.040494
-18.15,9,42.069492
-13.09,5,42.086491
-15.07,7,42.110497
-11.66,4,42.128006
-11.66,4,42.152708
-11.66,4,42.170707
-11.66,4,42.185267
-11.66,4,42.210272
-11.66,4,42.224781
-14.08,6,42.244788
-14.08,6,42.280787
-11.66,4,42.305789
-11.66,4,42.319365
-11.66,4,42.344881
-14.19,6,42.381338
-11.66,4,42.394898
-11.66,4,42.409905
-11.66,4,42.431415
-12.87,5,42.461415
-12.87,5,42.491415
-14.08,6,42.51242
-11.66,4,42.536933
-12.76,5,42.567934
-11.66,4,42.592943
-11.66,4,42.617938
-11.66,4,42.643449
-12.76,5,42.660447
-11.66,4,42.675446
-11.66,4,42.700446
-11.66,4,42.724957
-11.66,4,42.748964
-11.66,4,42.763204
-14.19,6,42.783758
-11.66,4,42.797768
-12.87,5,42.815773
-12.87,5,42.846288
-11.66,4,42.860286
-12.98,5,42.878287
-11.66,4,42.893286
-15.29,7,42.916296
-11.66,4,42.941506
-13.64,5,42.972507
-13.09,5,43.002508
-11.66,4,43.017514
-11.66,4,43.032022
-11.66,4,43.046021
-12.98,5,43.063023
-11.66,4,43.078025
-11.66,4,43.092023
-11.66,4,43.107025
-11.66,4,43.140546
-11.66,4,43.166085
-11.66,4,43.192086
-12.98,5,43.209166
-11.66,4,43.223173
-11.66,4,43.238687
-13.09,5,43.255689
-11.66,4,43.271267
-12.87,5,43.289279
-12.98,5,43.314281
-12.87,5,43.332779
-15.62,7,43.356939
-11.66,4,43.371939
-12.98,5,43.389637
-11.66,4,43.404637
-12.98,5,43.422641
-12.76,5,43.441462
-12.87,5,43.460454
-11.66,4,43.475454
-14.19,6,43.497039
-13.09,5,43.515043
-11.66,4,43.540553
-13.09,5,43.558552
-12.87,5,43.576554
-12.76,5,43.594552
-11.66,4,43.609556
-12.98,5,43.628076
-11.66,4,43.643076
-11.66,4,43.658075
-11.66,4,43.673075
-11.66,4,43.689075
-11.66,4,43.705075
-11.66,4,43.721082
-12.76,5,43.739588
-11.66,4,43.75959
-15.51,7,43.785158
-11.66,4,43.800161
-11.66,4,43.814922
-11.66,4,43.830434
-11.66,4,43.845433
-11.66,4,43.861434
-12.76,5,43.881002
-11.66,4,43.896004
-11.66,4,43.911007
-11.66,4,43.926522
-14.08,6,43.948522
-11.66,4,43.963523
-11.66,4,43.978521
-13.09,5,44.010533
-11.66,4,44.036041
-16.39,8,44.06404
-11.66,4,44.07904
-14.19,6,44.105041
-11.66,4,44.121049
-11.66,4,44.137558
-11.66,4,44.154562
-11.66,4,44.17156
-12.76,5,44.190287
-11.66,4,44.20688
-11.66,4,44.221883
-12.98,5,44.241396
-11.66,4,44.257396
-15.4,7,44.303397
-11.66,4,44.330914
-11.66,4,44.346491
-11.66,4,44.362477
-11.66,4,44.378474
-11.66,4,44.394475
-11.66,4,44.415006
-11.66,4,44.449082
-11.66,4,44.465083
-11.66,4,44.481082
-11.66,4,44.498081
-11.66,4,44.51309
-12.98,5,44.5326
-12.76,5,44.565602
-14.3,6,44.588601
-11.66,4,44.6066
-11.66,4,44.622604
-11.66,4,44.639117
-13.09,5,44.658118
-11.66,4,44.674115
-13.09,5,44.694118
-11.66,4,44.710127
-12.87,5,44.733636
-11.66,4,44.752636
-11.66,4,44.773637
-13.09,5,44.793129
-12.98,5,44.813133
-12.98,5,44.831205
-12.98,5,44.852204
-14.3,6,44.873205
-12.76,5,44.891213
-11.66,4,44.906204
-11.66,4,44.922209
-11.66,4,44.937722
-11.66,4,44.952737
-12.98,5,44.970723
-11.66,4,44.986721
-13.09,5,45.004723
-11.66,4,45.019737
-11.66,4,45.035239
-11.66,4,45.05124
-15.84,7,45.076238
-12.87,5,45.094238
-13.09,5,45.112243
-11.66,4,45.127753
-11.66,4,45.145752
-11.66,4,45.161752
-11.66,4,45.176334
-11.66,4,45.202333
-14.19,6,45.223432
-11.66,4,45.238944
-11.66,4,45.253943
-13.09,5,45.271944
-12.98,5,45.290539
-11.66,4,45.30654
-13.97,6,45.327054
-13.09,5,45.345057
-12.76,5,45.364053
-11.66,4,45.379053
-11.66,4,45.394679
-13.09,5,45.412267
-11.66,4,45.42735
-11.66,4,45.446352
-11.66,4,45.462352
-11.66,4,45.47812
-11.66,4,45.493127
-11.66,4,45.508129
-11.66,4,45.525206
-11.66,4,45.540216
-12.98,5,45.559213
-11.66,4,45.574214
-11.66,4,45.589215
-11.66,4,45.604213
-15.73,7,45.628738
-12.76,5,45.648739
-11.66,4,45.663739
-11.66,4,45.679739
-11.66,4,45.694738
-11.66,4,45.70974
-12.76,5,45.728257
-12.87,5,45.749255
-11.66,4,45.764256
-15.29,7,45.78883
-11.66,4,45.805829
-11.66,4,45.820842
-13.09,5,45.838659
-12.87,5,45.870659
-11.66,4,45.895203
-11.66,4,45.92121
-11.66,4,45.936726
-11.66,4,45.951723
-13.86,6,45.972724
-13.09,5,45.990723
-11.66,4,46.005723
-13.97,6,46.027257
-11.66,4,46.042238
-13.09,5,46.073237
-12.76,5,46.104237
-12.98,5,46.123242
-11.66,4,46.138754
-11.66,4,46.153754
-11.66,4,46.168755
-12.76,5,46.186755
-13.09,5,46.204852
-12.87,5,46.223413
-11.66,4,46.238921
-11.66,4,46.263922
-11.66,4,46.28892
-12.98,5,46.319928
-12.98,5,46.338435
-11.66,4,46.353436
-14.3,6,46.374455
-11.66,4,46.389437
-12.76,5,46.420989
-11.66,4,46.435499
-11.66,4,46.450387
-11.66,4,46.465548
-12.87,5,46.483547
-13.09,5,46.502087
-11.66,4,46.517091
-11.66,4,46.532613
-12.76,5,46.550601
-12.98,5,46.581604
-13.09,5,46.599601
-12.76,5,46.617605
-11.66,4,46.633116
-11.66,4,46.648116
-11.66,4,46.674116
-11.66,4,46.700116
-11.66,4,46.725631
-11.66,4,46.740639
-13.09,5,46.758639
-13.09,5,46.777638
-12.87,5,46.796312
-12.76,5,46.814325
-11.66,4,46.829835
-11.66,4,46.844378
-11.66,4,46.860379
-11.66,4,46.876378
-12.65,4,46.89238
-11.66,4,46.907378
-11.66,4,46.936895
-15.4,7,46.962896
-13.09,5,46.981895
-11.66,4,47.008895
-11.66,4,47.023901
-11.66,4,47.040412
-15.84,7,47.065411
-11.66,4,47.081411
-11.66,4,47.097411
-14.52,6,47.119418
-11.66,4,47.134937
-11.66,4,47.150928
-11.66,4,47.165928
-11.66,4,47.180928
-11.66,4,47.195497
-12.87,5,47.213515
-12.76,5,47.232024
