#{"t_start": 1701189706.7659142, "env_id": null}
r,l,t
-5.4,25,147.520611
-4.6,34,147.612126
-6.4,24,147.699641
5.4,32,147.776157
-2.8,36,147.871449
5.4,26,147.969958
-1.8,28,148.028305
-2.8,44,148.117824
-1.8,43,148.205703
-4.6,35,148.278796
7.2,47,148.376017
2.6,44,148.471025
-4.6,30,148.533287
5.4,27,148.590378
5.4,38,148.669378
-1.8,36,148.765893
4.4,25,148.839404
5.4,25,148.913452
-4.6,34,148.989481
7.2,28,149.092585
5.4,38,149.170943
3.6,26,149.246814
-2.8,33,149.319924
-1.0,33,149.388887
-3.6,50,149.59835
-1.8,44,149.738424
-3.6,40,149.820948
-5.4,38,149.920746
-2.8,37,149.99826
-3.6,41,150.083776
7.2,47,150.201577
-7.2,45,150.340247
0.0,69,150.530415
-8.0,51,150.636777
-1.8,50,150.815321
-1.0,52,150.950682
-3.6,41,151.044771
6.2,47,151.191228
-4.6,35,151.285293
-4.6,41,151.395648
-1.8,33,151.463734
-4.6,33,151.53178
-5.6,33,151.599931
-1.8,56,151.763453
-2.8,44,151.902225
-1.8,52,152.011007
-1.8,28,152.068999
-1.8,45,152.211671
6.2,41,152.321766
-3.8,45,152.435169
-3.6,29,152.498693
-3.6,40,152.60384
-4.6,50,152.778973
-3.6,58,152.897065
-5.4,28,152.955536
7.2,64,153.085763
-3.6,55,153.220449
-7.2,28,153.300517
0.0,34,153.391571
-3.6,52,153.518811
-7.0,49,153.65205
-5.4,40,153.763572
-4.6,21,153.823827
-5.0,57,153.986274
2.6,38,154.086787
-6.4,41,154.170792
7.2,30,154.253702
-3.6,24,154.341778
-1.8,41,154.425257
-1.8,37,154.501343
-5.6,30,154.563907
8.0,57,154.680269
6.2,39,154.856784
-4.6,67,155.012052
-3.6,57,155.126827
-3.6,71,155.319122
-3.8,34,155.388639
-4.6,31,155.474739
0.0,54,155.605608
9.0,62,155.752124
-1.0,47,155.847649
7.2,41,155.931162
-3.6,45,156.026838
-2.8,51,156.181578
6.2,53,156.310853
-1.8,66,156.467627
5.4,47,156.562706
-2.8,74,156.713463
5.4,46,156.807983
-5.4,60,156.932498
-3.6,32,157.000618
-1.8,39,157.103469
-1.8,76,157.3108
-1.8,65,157.467857
-4.6,31,157.555073
-2.8,48,157.676445
-3.6,41,157.823475
-5.4,37,157.923002
-3.6,63,158.103442
-4.6,52,158.21196
-4.6,82,158.403073
-3.6,35,158.497338
-2.8,73,158.677328
-1.8,67,158.837936
7.2,35,158.932459
0.0,72,159.164838
-4.6,42,159.277416
-4.6,37,159.403441
-3.6,37,159.483504
-2.8,88,159.662744
-5.4,30,159.748264
-2.8,59,160.001827
-3.6,62,160.128937
-1.0,45,160.267067
-1.8,39,160.364881
3.6,56,160.4764
-3.6,67,160.610409
-3.6,80,160.777136
-1.8,87,160.951165
-3.6,62,161.077235
7.0,56,161.214561
-3.6,43,161.313212
-1.0,60,161.432278
6.0,99,161.654083
-1.8,64,161.787596
7.0,69,161.981127
-4.8,78,162.158267
-5.6,41,162.246792
0.0,66,162.391489
-1.8,74,162.583989
-2.8,39,162.664984
0.0,61,162.791273
-1.8,60,162.913342
-4.6,98,163.119784
7.2,44,163.210769
0.0,67,163.348031
-6.6,36,163.42253
-3.8,55,163.568598
-3.8,52,163.698611
-2.8,38,163.776364
-1.0,72,163.925388
-2.8,47,164.025901
-5.6,55,164.140462
7.2,69,164.281549
-1.8,61,164.407643
-2.8,64,164.632049
-3.6,65,164.760972
7.2,75,164.905648
-3.6,76,165.054162
5.4,66,165.183877
-3.6,44,165.270452
0.0,44,165.357032
-1.0,53,165.461543
-1.8,57,165.581619
-1.8,74,165.749672
-5.4,51,165.883706
0.0,42,165.969232
-3.6,41,166.051356
-5.4,30,166.111871
-1.0,82,166.272058
-4.6,60,166.390435
-3.0,41,166.501493
-1.8,91,166.684787
5.2,70,166.824707
-1.0,47,166.918787
-3.8,56,167.053304
-3.0,63,167.202957
-2.0,64,167.367286
7.2,61,167.536315
-1.8,70,167.68419
-1.0,61,167.809048
6.2,107,168.029076
-1.8,38,168.107599
-5.4,55,168.22178
-3.6,69,168.383533
-1.0,94,168.595634
-3.8,34,168.695438
-1.8,56,168.833913
-1.0,72,169.075529
-2.8,70,169.264693
-1.8,51,169.366437
-5.6,58,169.481519
-3.6,59,169.60054
5.4,56,169.711423
-2.8,39,169.790398
0.0,75,169.93949
-1.8,68,170.078013
-1.8,75,170.305365
-3.6,59,170.46169
-3.6,84,170.628872
-1.8,66,170.761057
9.0,73,170.906884
-1.8,70,171.049398
-3.6,47,171.145912
0.0,65,171.276154
-2.8,59,171.394971
-1.8,75,171.568033
-2.8,49,171.717643
-1.8,75,171.891782
-7.0,62,172.04329
-1.8,45,172.180503
-1.0,53,172.335516
-1.8,69,172.49682
0.0,69,172.640337
-3.6,83,172.857272
0.0,92,173.065863
-5.6,54,173.179384
7.2,63,173.328974
-3.6,70,173.492702
-1.0,84,173.660215
-1.0,44,173.849748
0.0,82,174.016563
-1.8,78,174.186952
-1.0,110,174.420793
-2.0,102,174.645402
-1.8,95,174.857011
-1.8,48,174.975074
-2.8,42,175.060243
-2.0,90,175.252601
0.0,74,175.399445
9.0,45,175.511524
-5.4,45,175.61105
-3.6,88,175.831554
-3.6,56,175.945642
0.0,139,176.250183
-2.8,39,176.380408
3.6,61,176.506114
-2.0,84,176.679208
-2.8,55,176.793246
-4.6,52,176.900403
-1.0,42,176.987971
0.0,88,177.168997
0.0,85,177.344027
0.0,117,177.60119
-2.8,65,177.834352
-3.8,73,178.013221
-1.0,50,178.129734
-2.8,97,178.326762
-1.8,69,178.56303
-1.0,77,178.716058
0.0,104,178.973289
0.0,73,179.168879
-2.8,64,179.375907
0.0,57,179.511646
-3.8,105,179.747679
-1.0,75,179.899161
0.0,75,180.071798
7.2,90,180.277829
-5.4,30,180.339345
6.2,83,180.529783
-3.6,92,180.717387
0.0,75,180.870956
7.2,48,180.970053
7.2,65,181.10466
-4.6,39,181.185664
-1.8,48,181.28418
-1.8,64,181.416763
-2.8,45,181.509404
-4.6,81,181.674466
7.2,95,181.868496
-2.8,75,182.025873
-3.8,104,182.237903
-3.6,51,182.391424
-5.4,46,182.50782
-1.8,56,182.626795
-2.8,72,182.776305
-1.8,92,182.964553
-1.8,80,183.227693
0.0,113,183.478271
-3.6,40,183.583319
-2.8,97,183.801857
-1.0,98,184.025095
8.0,63,184.154608
-1.8,104,184.367637
6.2,69,184.509676
-1.8,84,184.681662
9.0,106,184.896997
-4.6,36,184.972257
0.0,69,185.115356
-1.8,65,185.247869
-3.6,42,185.335385
-1.0,71,185.478898
0.0,94,185.670254
-1.0,81,185.882964
-1.0,93,186.103207
-1.0,112,186.328233
-3.6,64,186.45875
-3.6,108,186.680459
-2.8,58,186.860506
-1.8,72,187.031495
-1.8,79,187.2381
-3.6,55,187.350614
-1.8,98,187.548179
-7.2,39,187.723162
-1.8,65,187.90819
0.0,122,188.166766
-2.8,62,188.313373
-2.8,77,188.48889
0.0,113,188.755526
-1.8,82,188.969563
-2.0,55,189.104151
-2.8,102,189.413282
-4.6,88,189.612477
-5.4,55,189.741949
-1.8,73,189.91298
-1.8,86,190.091827
-1.8,87,190.26944
-1.8,89,190.474492
-1.0,134,190.746887
-4.6,64,190.927939
0.0,109,191.181686
-1.8,55,191.34473
-3.6,65,191.49876
-1.8,79,191.662786
-1.8,85,191.851434
-1.8,109,192.126405
0.0,127,192.408575
-3.6,127,192.834306
-3.6,57,192.949821
-1.8,72,193.118307
-1.8,93,193.310883
-1.8,96,193.600751
-2.8,122,193.849684
-1.8,116,194.112847
0.0,110,194.359235
0.0,69,194.499265
0.0,87,194.674275
-1.8,91,194.882079
-1.8,129,195.191273
-1.8,115,195.444377
-1.8,94,195.685017
0.0,113,195.932993
-1.0,101,196.141515
-1.0,151,196.443476
-3.6,165,196.775461
-1.8,113,197.00259
-1.8,111,197.346822
-1.0,176,197.720423
-1.0,147,198.035861
-1.0,150,198.365937
0.0,182,198.802111
9.0,85,199.057683
0.0,170,199.421188
-6.0,125,199.777945
0.0,119,200.068801
0.0,132,200.356046
0.0,107,200.675682
0.0,139,200.974121
-3.6,110,201.195163
0.0,167,201.552517
-1.0,129,201.814896
-1.0,179,202.267121
-1.8,76,202.416461
0.0,81,202.628495
-3.6,93,202.839204
0.0,146,203.126278
0.0,173,203.464025
-1.0,182,203.818102
-3.6,112,204.042226
0.0,202,204.43982
0.0,108,204.653788
0.0,160,204.968756
-2.8,151,205.269557
0.0,187,205.637018
0.0,152,205.938803
-1.0,186,206.403341
-3.6,249,206.89381
0.0,126,207.161554
-1.0,158,207.490116
-1.8,145,207.835484
-1.8,102,208.059562
0.0,222,208.522084
0.0,242,209.022304
0.0,218,209.455035
-1.0,203,209.85798
-1.0,94,210.049146
-2.8,134,210.314754
0.0,189,210.797014
-1.8,144,211.096657
-3.6,117,211.345183
-2.8,266,211.879756
-1.8,129,212.180856
9.0,166,212.523881
-7.8,130,212.860426
0.0,220,213.319097
-1.0,223,213.78197
0.0,157,214.149101
-1.8,127,214.427826
-1.0,189,214.830132
-1.0,147,215.246211
8.0,219,215.71807
0.0,182,216.081853
-3.6,132,216.34709
0.0,144,216.683091
-1.8,114,216.930215
-1.8,90,217.131736
-1.8,96,217.375725
-3.6,92,217.563934
0.0,162,217.911794
0.0,174,218.268425
-1.8,187,218.651923
0.0,178,219.010849
0.0,124,219.262291
-1.8,134,219.628716
-1.8,159,220.004256
0.0,150,220.34788
0.0,190,220.753031
0.0,180,221.141226
0.0,160,221.474885
0.0,166,221.81848
0.0,89,222.019383
0.0,213,222.465086
-1.0,157,222.800076
0.0,166,223.208193
0.0,284,223.828062
-3.6,66,223.995762
-1.8,162,224.410014
-1.0,205,224.82779
-1.8,158,225.135802
-1.0,90,225.313017
0.0,226,225.772019
-1.8,324,226.427279
0.0,164,226.800344
0.0,191,227.209072
0.0,255,227.776692
0.0,190,228.178726
-1.8,172,228.636205
-1.8,172,229.018304
0.0,259,229.542462
0.0,285,230.230954
0.0,226,230.731295
-2.0,272,231.331051
0.0,372,232.081173
-2.0,290,232.669215
-1.8,239,233.246886
-1.0,238,233.718863
0.0,221,234.172404
0.0,358,234.895678
0.0,393,235.72714
-3.6,181,236.120003
0.0,326,236.778679
-1.8,293,237.544502
-1.0,362,238.29267
-3.6,147,238.60217
0.0,251,239.099838
-1.8,184,239.465442
0.0,147,239.760096
-4.0,285,240.329792
-2.8,258,240.898398
0.0,302,241.541435
-1.8,262,242.18557
0.0,230,242.660971
0.0,163,243.020797
0.0,325,243.702744
0.0,328,244.457263
-1.8,230,244.933297
0.0,453,245.873028
0.0,468,247.007819
0.0,479,247.957723
0.0,517,248.989829
0.0,242,249.474167
0.0,199,249.872215
-1.8,351,250.699767
-1.0,330,251.351737
0.0,292,251.928085
-1.8,236,252.402683
0.0,377,253.274676
0.0,364,254.042227
9.0,302,254.655872
-2.8,240,255.230825
-1.8,179,255.588287
-1.8,276,256.135647
-1.0,321,256.778606
-1.8,415,257.617812
-1.8,362,258.367567
0.0,295,259.087085
0.0,427,259.923737
0.0,676,261.265176
0.0,387,262.040635
0.0,641,263.4141
-1.8,545,264.48253
0.0,496,265.505729
0.0,542,266.591154
-1.8,283,267.155937
-1.0,640,268.505985
-5.0,770,270.037412
-1.0,809,271.76305
0.0,967,273.693685
-1.0,1144,276.171785
0.0,614,277.529526
0.0,1328,280.570732
0.0,541,281.671499
-1.0,846,283.406282
-1.0,1444,286.631701
0.0,883,288.463387
0.0,1285,291.248133
-2.0,1414,294.403196
0.0,1112,296.679347
0.0,1147,299.153573
0.0,815,300.807539
-1.0,746,302.444966
0.0,1544,305.501191
0.0,1086,307.830182
0.0,701,309.271853
0.0,1335,312.377193
0.0,1248,315.219285
0.0,954,317.432506
-1.8,983,319.463656
0.0,864,321.34276
0.0,1343,324.083898
-1.0,1153,326.478371
0.0,1437,329.495251
-2.8,1202,331.840717
0.0,633,333.262475
0.0,1553,336.29924
0.0,1588,339.472335
-1.0,824,341.233314
0.0,1260,343.731431
0.0,1136,346.05311
0.0,950,347.953852
0.0,1024,350.063987
0.0,569,351.170026
0.0,1139,353.368615
-1.8,1096,355.642065
0.0,1379,358.481667
0.0,1569,361.663081
0.0,758,363.239445
0.0,703,364.635026
0.0,1239,367.195875
0.0,1226,369.604861
0.0,1201,372.041771
0.0,1983,375.97459
0.0,1605,379.188625
-1.8,1855,383.007586
0.0,1664,386.274959
0.0,2207,390.838746
0.0,1301,393.360162
0.0,708,394.896968
0.0,1701,398.189438
-1.8,2125,402.456446
0.0,2205,407.16344
0.0,1153,409.550271
0.0,971,411.505109
0.0,2528,416.619031
-5.0,1637,420.088863
-1.8,763,421.626287
0.0,530,422.689409
0.0,605,423.926769
0.0,1230,426.524081
0.0,954,428.507472
0.0,481,429.439698
0.0,738,430.901197
0.0,601,432.152765
-3.0,1763,436.05431
1.0,956,438.088041
0.0,826,439.745064
0.0,680,441.155265
-1.8,910,443.057652
0.0,938,445.054712
-1.0,912,447.044166
-4.0,1066,449.184522
0.0,685,450.699385
0.0,1003,452.714494
-2.0,1182,455.24159
-4.0,822,456.99096
-7.0,1126,459.404594
0.0,1125,461.824818
0.0,683,463.387266
0.0,779,464.974266
0.0,592,466.192294
0.0,1605,469.519285
-6.0,908,471.48535
-3.0,901,473.503947
-7.0,918,475.384954
-7.0,2372,480.737494
-4.0,870,482.74298
-8.0,568,484.020669
-6.0,873,485.918001
0.0,489,486.929267
-1.8,738,488.449545
0.0,429,489.305903
0.0,490,490.385835
-7.0,682,491.735019
-4.0,1427,494.709859
0.0,751,496.224004
-7.0,1001,498.322259
-1.0,660,499.618924
-7.0,2140,503.952475
-3.0,1864,507.723994
-8.0,2444,512.650552
-6.0,3012,518.725618
-8.0,821,520.340008
-8.0,228,520.797472
-8.0,267,521.350794
-8.0,493,522.358109
-8.0,4568,531.864358
-4.0,3217,538.455905
-8.0,1071,540.659879
7.0,2285,545.296866
-7.0,1356,548.111809
-8.0,607,549.427435
-7.0,363,550.220994
-6.8,950,552.210029
0.0,629,553.584663
-5.0,913,555.543124
-8.0,1059,557.85268
-8.0,710,559.366997
0.0,1318,562.12583
0.0,1235,564.672295
0.0,780,566.467362
9.0,1033,568.694307
-4.0,796,570.548489
0.0,748,572.278155
0.0,538,573.538395
0.0,709,575.320897
0.0,921,577.564546
0.0,788,579.346075
0.0,1606,582.779725
-1.8,998,584.883998
0.0,1005,586.887971
-5.8,1204,589.476196
0.0,771,591.01931
0.0,1510,594.268614
0.0,1642,597.815763
-3.0,1093,600.055862
-2.0,1562,603.305434
-7.0,1292,606.077443
-8.0,2130,610.777771
-8.0,1826,614.914302
-8.0,288,615.515325
3.0,2594,621.040478
-6.0,2163,625.460516
-7.0,1645,628.869066
-7.0,1117,631.103167
-4.0,4670,641.201288
0.0,836,642.920449
-3.0,741,644.475263
0.0,933,646.475062
-4.0,1229,649.089324
-1.0,2362,654.010569
-7.0,547,655.134881
-7.0,603,656.398875
-5.0,492,657.422546
0.0,341,658.229488
-6.0,1087,660.43815
-8.0,722,662.023996
-4.0,743,663.625841
-8.0,830,665.257885
-4.0,1175,667.695445
-8.0,344,668.415409
-8.0,334,669.084044
-7.0,712,670.588804
-2.0,1035,672.736798
-8.0,1354,675.567257
-1.0,1649,678.860122
0.0,1218,681.335295
-6.0,476,682.281854
-6.0,1902,686.165149
-5.0,1349,688.976728
-7.0,808,690.596675
-6.0,1905,694.477364
-8.0,1560,697.712573
3.0,2816,703.471745
-8.0,697,704.952488
-8.0,441,705.823441
-7.0,310,706.435054
-7.0,565,707.569648
-7.0,1702,711.027323
-6.0,2589,716.258102
0.0,3097,722.5661
-6.7,1714,726.083763
0.0,1596,729.321816
-6.0,1264,731.857192
0.0,933,733.817846
-7.7,1441,736.683711
-6.0,2088,740.952852
-6.0,2250,745.520361
3.0,2676,751.087412
-8.0,1809,754.861813
-6.0,394,755.63548
-7.0,649,756.931768
-8.0,595,758.152917
-7.0,325,758.921881
-5.0,1241,761.375386
-8.0,288,761.951731
-4.0,888,763.933653
-7.0,389,764.718795
-2.0,1657,768.181632
-1.0,2390,773.002412
1.0,1606,776.478385
-6.0,1236,778.925353
-2.0,1109,781.528132
1.0,916,783.497435
-7.0,1762,787.184888
-5.0,1279,789.987689
-8.0,1276,792.623343
0.0,2636,798.219602
-1.8,1020,800.442149
0.0,637,801.87314
-2.0,559,803.089618
0.0,811,804.710763
-3.0,532,805.773725
-5.0,1074,808.238763
0.0,872,809.993413
0.0,1038,812.11285
-8.0,1804,815.812815
0.0,417,816.645649
-3.0,498,817.637583
-7.0,625,818.922499
-7.0,877,820.744815
0.0,1283,823.426655
0.0,431,824.272949
0.0,991,826.22191
-1.8,451,827.137833
-1.8,748,828.70391
0.0,786,830.256753
-1.8,758,831.844354
0.0,585,833.061416
-1.8,492,834.039313
0.0,1337,836.816885
-6.0,325,837.498708
-7.0,749,838.985775
1.0,1084,841.20453
0.0,1066,843.318547
-1.0,1317,846.006458
-6.0,1274,848.646932
-4.0,961,850.541574
-8.0,1126,852.919116
-8.0,433,853.776739
-7.0,275,854.346417
-8.0,343,855.031241
-6.0,510,856.043363
-8.0,463,857.054069
-7.0,1024,859.132785
0.0,1145,861.514297
0.0,1577,864.648936
0.0,1322,867.324799
0.0,1833,870.991554
0.0,1236,873.511259
9.0,1476,876.465626
-1.8,1938,880.413684
0.0,2345,885.087102
0.0,1765,888.619909
0.0,2653,894.158105
0.0,287,894.712771
0.0,369,895.448581
0.0,667,896.779076
-5.0,383,897.558898
0.0,654,898.967977
-1.8,316,899.620836
0.0,902,901.412845
0.0,620,902.71699
0.0,677,904.050242
0.0,512,905.094417
0.0,813,906.84568
-1.8,756,908.421008
0.0,767,909.909783
0.0,537,911.117244
-1.0,659,912.505432
0.0,536,913.634079
0.0,645,915.073689
0.0,890,917.007506
-1.8,605,918.225457
0.0,620,919.577707
-3.0,1014,921.712587
1.0,695,923.353652
0.0,645,924.968634
0.0,827,926.718776
0.0,1064,929.146387
-3.0,591,930.319377
0.0,986,932.302802
0.0,543,933.488771
0.0,733,934.896861
-1.8,603,936.101353
-5.0,1358,938.950866
-5.0,807,940.563273
0.0,1580,943.797782
0.0,1568,947.007905
-8.0,968,948.944379
0.0,706,950.407278
-3.0,1305,953.003795
-4.0,1277,955.611827
6.0,1771,959.748186
0.0,1433,963.176398
0.0,185,963.619569
0.0,232,964.200522
-8.0,327,964.983508
0.0,183,965.357385
0.0,280,965.925599
0.0,191,966.320319
-1.0,404,967.176563
-8.0,223,967.731851
-1.0,248,968.284689
-4.8,236,968.782715
-0.8,409,969.618608
-2.8,260,970.148612
-4.8,363,970.880479
-1.8,247,971.376972
0.0,372,972.21273
-7.0,259,972.717364
0.0,416,973.528201
-5.8,298,974.116921
0.0,296,974.693902
0.0,208,975.103482
0.0,331,975.754648
-4.8,259,976.36396
-5.0,371,977.1343
-7.0,302,977.788465
-7.0,432,978.722948
-3.0,302,979.344666
-1.8,191,979.744495
-6.0,206,980.179887
-8.0,141,980.583223
-8.0,89,980.788815
0.0,182,981.175552
-7.0,407,982.030256
-1.8,202,982.45962
-8.7,323,983.139163
0.0,415,983.995362
-7.0,98,984.199036
-3.0,414,985.12947
-3.7,387,985.882384
-7.0,812,987.51509
-5.8,365,988.271736
0.0,1437,991.223151
-4.0,747,992.735785
-1.0,1840,996.479923
-7.0,544,997.707874
-4.0,740,999.206391
-6.0,678,1000.565882
1.0,561,1001.814722
-3.0,782,1003.401904
-8.0,746,1004.914531
-3.8,709,1006.42814
-8.0,483,1007.368363
-7.0,704,1008.80872
-8.0,555,1009.954055
0.0,861,1011.807466
-8.0,679,1013.176382
-6.8,789,1014.85482
-7.0,926,1016.765088
0.0,398,1017.547234
-6.0,560,1018.77939
-3.0,1086,1020.954154
-8.0,1175,1023.427832
-7.0,1009,1025.427949
0.0,1801,1029.109412
0.0,1496,1032.273886
-6.0,998,1034.281696
-8.0,701,1035.76868
-8.0,456,1036.681518
-8.0,877,1038.558262
-8.0,526,1039.612712
-8.0,934,1041.528857
-8.0,3038,1047.671913
-1.0,1719,1051.131668
9.0,1909,1055.137607
0.0,1094,1057.366959
0.0,386,1058.145445
0.0,968,1060.062029
0.0,697,1061.505202
0.0,685,1062.81865
0.0,591,1064.004191
0.0,506,1065.100294
-1.8,618,1066.356532
0.0,679,1067.727421
0.0,1201,1070.284382
0.0,1552,1073.423983
-1.8,536,1074.482925
-3.0,743,1075.952311
0.0,405,1076.793596
-1.8,1042,1078.940593
0.0,795,1080.504041
-4.0,798,1082.155659
0.0,485,1083.199964
-3.0,761,1084.700242
-3.0,760,1086.300791
-1.0,661,1087.587977
0.0,506,1088.571256
0.0,541,1089.660099
-8.0,1116,1091.967876
-3.0,635,1093.220496
0.0,831,1094.949645
-5.0,803,1096.557092
0.0,418,1097.388942
0.0,555,1098.595483
0.0,657,1099.970385
0.0,574,1101.158984
0.0,491,1102.136052
-5.0,636,1103.485497
0.0,615,1104.728894
0.0,757,1106.234849
-1.8,695,1107.685818
-5.0,730,1109.153861
-8.0,971,1111.231381
-7.0,212,1111.65043
-6.0,878,1113.371966
0.0,1158,1115.773386
-3.0,1355,1118.459623
0.0,1283,1121.100048
5.0,1557,1124.335171
-6.0,982,1126.304704
-7.0,1109,1128.621265
-6.0,729,1130.047803
-4.0,812,1131.801382
-8.0,781,1133.348377
-8.0,527,1134.400091
-7.0,1767,1138.153195
-8.0,1972,1142.332643
0.0,1644,1145.649676
0.0,1844,1149.488959
0.0,1064,1151.588233
0.0,787,1153.298901
0.0,1187,1155.644562
0.0,909,1157.506268
0.0,1070,1159.724276
0.0,973,1161.716738
0.0,1072,1163.8842
0.0,812,1165.59609
0.0,1287,1168.126335
0.0,1056,1170.324326
0.0,764,1171.906747
0.0,1365,1174.772938
0.0,1078,1176.896256
0.0,925,1178.915778
0.0,1027,1180.930669
0.0,787,1182.699937
0.0,907,1184.479417
-1.8,756,1185.982234
0.0,2105,1190.384663
0.0,1387,1193.242032
0.0,1029,1195.387182
0.0,652,1196.688042
0.0,1655,1200.061945
0.0,1806,1203.764905
0.0,661,1205.089904
0.0,1440,1207.995784
0.0,1324,1210.613037
0.0,1336,1213.377885
-6.0,1713,1216.864166
0.0,2283,1221.399871
0.0,2789,1226.956716
-2.0,3010,1233.057777
0.0,726,1234.527843
0.0,340,1235.205786
0.0,1115,1237.513489
0.0,993,1239.564712
0.0,765,1241.189951
0.0,846,1242.849387
0.0,907,1244.671941
0.0,796,1246.404562
0.0,526,1247.476634
1.0,1137,1250.056384
-8.0,1514,1253.287587
0.0,903,1255.350509
0.0,1329,1258.351207
-2.0,1438,1261.682581
0.0,1216,1264.512758
0.0,829,1266.418391
0.0,1740,1270.446368
-4.0,3270,1277.998839
-8.0,679,1279.482001
-2.8,748,1281.116724
-6.0,756,1283.051516
-4.0,919,1285.154708
-8.0,952,1287.33104
-1.0,1680,1290.904359
-4.0,2523,1296.171337
-6.0,776,1297.772721
-3.0,570,1298.981199
-1.0,721,1300.61502
-4.0,739,1302.217006
-5.0,421,1303.08526
-6.0,622,1304.458169
-5.0,573,1305.631954
-7.0,1314,1308.354913
-7.0,1271,1311.014062
0.0,1211,1313.618024
-4.0,443,1314.583599
0.0,439,1315.476124
-3.0,514,1316.527215
0.0,618,1317.891056
-6.0,1312,1320.608167
-4.0,1527,1323.901356
-5.0,326,1324.607109
-6.0,778,1326.322858
-8.7,256,1326.886544
-8.0,704,1328.312774
-6.0,1744,1331.936363
0.0,4241,1340.715628
0.0,1828,1344.581563
0.0,1984,1348.687692
-1.0,2330,1353.455689
-1.0,3585,1360.878725
-8.0,1202,1363.531241
-7.0,1190,1366.113991
-8.0,629,1367.425083
-8.0,532,1368.556334
-8.0,1683,1372.144526
-8.0,1717,1375.849713
-7.0,2018,1380.254836
-6.0,865,1382.253114
1.0,1413,1385.097232
-5.0,1957,1389.338153
-1.0,4580,1398.967527
-6.0,1225,1401.522151
-4.0,1605,1404.90431
-2.0,955,1406.862447
-2.0,2505,1412.160218
-8.0,160,1412.53898
-7.0,137,1412.823631
-9.8,203,1413.275074
-8.0,333,1413.989163
-8.0,144,1414.302815
-8.0,56,1414.422645
-8.0,245,1414.946711
-7.0,181,1415.330372
-8.0,399,1416.242931
-8.0,480,1417.337963
0.0,355,1418.08189
0.0,445,1419.006563
-8.8,167,1419.376655
-6.0,272,1419.958297
-7.0,220,1420.491936
-8.0,614,1421.87084
-1.8,137,1422.174266
-7.0,633,1423.505587
0.0,427,1424.401508
0.0,312,1425.046673
-1.8,616,1426.383584
-7.0,387,1427.174248
0.0,793,1428.817517
0.0,343,1429.55439
-1.8,366,1430.415909
0.0,534,1431.487997
0.0,331,1432.150298
-8.0,552,1433.27621
0.0,596,1434.582723
0.0,327,1435.257648
-1.8,622,1436.548425
0.0,422,1437.398799
0.0,155,1437.712861
0.0,384,1438.582204
0.0,624,1439.800959
0.0,202,1440.197256
0.0,435,1441.057258
0.0,482,1442.079053
-1.8,189,1442.463525
-1.0,222,1443.004032
-2.0,252,1443.496572
0.0,304,1444.094167
-3.8,280,1444.660211
0.0,437,1445.532082
0.0,346,1446.233521
0.0,467,1447.282876
-5.0,631,1448.584113
-4.6,210,1449.045339
0.0,386,1449.854581
-1.8,535,1450.956437
-8.0,804,1452.671138
0.0,708,1454.100283
0.0,290,1454.692034
0.0,339,1455.475384
0.0,743,1456.937255
-1.0,333,1457.605056
0.0,327,1458.292001
0.0,567,1459.506912
0.0,595,1460.799006
0.0,512,1461.82249
-3.6,450,1462.731936
0.0,381,1463.496431
-7.0,845,1465.349391
0.0,456,1466.250526
0.0,499,1467.276263
0.0,816,1469.031889
-8.8,535,1470.252429
0.0,394,1471.082962
0.0,548,1472.272919
-1.8,522,1473.43391
0.0,439,1474.344952
-8.0,199,1474.761
-1.8,651,1476.066039
0.0,525,1477.212076
0.0,292,1477.783881
0.0,875,1479.580556
0.0,407,1480.439449
-1.8,185,1480.832896
0.0,346,1481.662521
0.0,700,1483.167851
0.0,487,1484.205004
-4.0,494,1485.235543
-3.6,785,1486.991267
0.0,789,1488.536535
0.0,846,1490.452276
-1.8,516,1491.507899
0.0,462,1492.480401
0.0,520,1493.714701
0.0,514,1494.991441
-1.0,713,1496.71616
0.0,514,1497.786416
0.0,581,1499.068798
0.0,298,1499.792952
-7.0,569,1501.034925
0.0,811,1502.780025
-8.0,783,1504.588978
0.0,709,1505.978657
-1.8,625,1507.219887
0.0,462,1508.290139
0.0,774,1509.833136
-8.0,808,1511.604235
0.0,378,1512.397263
0.0,565,1513.700276
-6.0,485,1514.772678
-1.8,348,1515.460681
0.0,680,1516.948709
0.0,603,1518.135937
0.0,452,1519.018447
-7.0,592,1520.197056
-1.8,363,1520.919173
0.0,766,1522.510401
-4.7,440,1523.982214
-4.0,477,1524.995338
-1.8,513,1526.159788
0.0,518,1527.157175
1.0,824,1528.790819
-7.0,892,1530.675801
-7.0,793,1532.271619
0.0,897,1534.122471
0.0,1173,1536.59016
0.0,693,1537.968275
0.0,782,1539.712221
0.0,976,1541.818187
0.0,1212,1544.565854
1.0,817,1546.243678
-1.8,1134,1548.641301
0.0,652,1549.925508
0.0,588,1551.096815
-6.0,1463,1554.159981
0.0,1037,1556.307745
0.0,770,1557.850711
0.0,1213,1560.726263
0.0,1087,1562.986352
-4.0,666,1564.43632
-6.0,952,1566.475
-4.0,1138,1568.761962
0.0,1142,1571.128695
0.0,1181,1573.623568
0.0,1693,1576.970556
-7.0,1618,1580.608327
-6.0,808,1582.394078
-8.0,450,1583.426688
-5.0,637,1584.909281
-7.0,1004,1587.06565
-2.0,1228,1589.552722
0.0,972,1591.540611
0.0,734,1593.074681
-7.0,203,1593.51588
