#{"t_start": 1701302866.6907127, "env_id": null}
r,l,t
2.2,5,93.658774
2.5,4,93.669326
2.9,5,93.68184
2.5,4,93.691841
2.2,5,93.703843
2.5,4,93.713841
2.2,5,93.726841
2.5,6,93.749842
2.5,4,93.760844
2.5,4,93.770844
2.5,4,93.780357
2.5,4,93.791358
2.2,5,93.803906
2.5,4,93.813906
2.5,4,93.823907
3.8,5,93.836906
2.5,4,93.846906
2.5,4,93.859904
2.5,6,93.873908
2.5,4,93.884419
2.2,5,93.89642
2.9,5,93.908956
2.5,4,93.919966
2.5,4,93.929965
2.5,4,93.939965
2.5,4,93.950967
2.5,4,93.960965
2.5,4,93.970972
2.2,5,93.991483
2.5,4,94.002484
2.5,4,94.013482
2.9,5,94.025484
2.5,4,94.036484
2.5,4,94.046484
2.5,4,94.056484
2.9,5,94.075486
2.5,4,94.087002
3.8,5,94.11
3.8,5,94.122998
2.5,4,94.139
4.1,6,94.163005
2.5,4,94.179054
2.5,4,94.196054
2.5,4,94.207055
2.5,4,95.694989
2.5,4,95.704988
2.5,4,95.713989
2.5,4,95.723546
3.8,5,95.735551
3.8,5,95.746546
2.5,4,95.756546
2.5,4,95.765551
2.5,4,95.782061
2.5,4,95.792061
2.5,4,95.802063
2.2,5,95.821061
2.5,4,95.837061
2.5,4,95.846618
2.5,4,95.855619
2.5,4,95.865623
2.2,5,95.876625
2.5,4,95.886633
5.2,6,95.918519
4.1,6,95.93152
3.8,5,95.943522
2.5,4,95.952522
2.5,4,95.969076
2.5,4,95.985586
2.5,4,95.995583
2.5,4,96.004584
2.5,4,96.013584
2.2,5,96.025584
2.5,4,96.035584
2.5,4,96.044584
2.5,4,96.054587
2.5,4,96.063596
1.6,6,96.087106
2.5,4,96.097105
2.5,4,96.113106
2.5,4,96.123106
3.4,6,96.136115
2.2,5,96.147105
2.5,4,96.156106
2.2,5,96.168111
2.5,4,96.177613
3.8,5,96.189622
2.5,4,96.199169
2.5,4,96.209169
2.5,4,96.21817
2.5,4,96.228169
2.5,4,96.23717
2.5,4,96.247936
3.8,5,96.259943
3.4,6,96.273983
2.5,4,96.290492
2.5,4,96.304491
2.5,4,96.314491
2.5,4,96.324492
2.5,4,96.334491
3.8,5,96.353492
2.9,5,96.365495
2.5,4,96.382005
2.5,4,96.392006
2.9,5,96.404006
3.8,5,96.425004
2.5,4,96.434005
2.5,4,96.453006
3.8,5,96.46701
2.5,4,96.48352
2.5,4,96.494517
2.5,4,96.50352
2.5,4,96.515519
2.5,4,96.526518
2.5,4,96.541519
2.5,4,96.551519
2.5,4,96.561519
3.4,6,96.576068
2.5,4,96.585583
2.2,5,96.599581
2.5,4,96.609262
2.5,4,96.620262
2.5,4,96.632261
2.5,4,96.64426
2.2,5,96.668824
2.5,4,96.68134
2.5,4,96.700912
2.5,4,96.71191
2.5,4,96.729912
3.4,6,96.745751
3.8,5,96.759266
2.5,4,96.77978
1.6,6,96.79578
2.5,4,96.817342
2.5,4,96.828343
2.9,5,96.844343
2.5,4,96.858343
3.8,5,96.885765
2.5,4,96.896765
2.5,4,96.907777
2.5,4,96.919766
2.5,4,96.931315
2.5,4,96.942317
2.5,4,96.967319
3.4,6,96.984835
2.5,4,96.995829
2.5,4,97.00683
2.5,4,97.018829
2.9,5,97.031829
2.5,4,97.042833
2.5,4,97.053829
2.2,5,97.074834
3.8,5,97.096896
2.5,4,97.107897
2.9,5,97.128898
2.5,4,97.140896
2.5,4,97.150898
4.1,6,97.165901
2.5,4,97.183939
2.5,4,97.19494
2.5,4,97.212938
2.5,4,97.232938
2.5,4,97.251939
2.5,4,97.263947
4.1,6,97.289428
2.5,6,97.304436
2.5,4,97.316437
2.5,4,97.328001
2.5,4,97.339002
2.5,4,97.357042
2.5,4,97.369055
2.5,4,97.37916
2.5,4,97.389724
2.5,4,97.400724
2.2,5,97.423725
2.5,4,97.436724
2.5,4,97.448724
2.5,4,97.469733
3.8,5,97.482244
2.5,4,97.495243
2.5,4,97.513255
2.5,4,97.524243
2.5,4,97.534243
2.5,4,97.544244
2.2,5,97.557245
2.5,4,97.573248
2.5,4,97.583553
2.9,5,97.595551
3.8,5,97.614551
2.5,4,97.624092
2.9,5,97.636091
2.5,4,97.646091
2.5,4,97.6591
2.5,4,97.675095
2.5,4,97.685605
2.5,4,97.695605
5.2,6,97.709605
3.8,5,97.721998
2.2,5,97.734001
2.5,4,97.743999
2.5,4,97.75454
2.5,4,97.764544
2.5,4,97.774544
2.5,4,97.785052
2.9,5,97.797051
2.5,4,97.807053
2.5,4,97.816052
3.8,5,97.829055
2.5,4,97.83905
3.4,6,97.862052
2.5,4,97.87706
2.5,4,97.887574
2.5,4,97.896574
2.5,4,97.907135
2.5,4,97.916134
2.5,4,97.926136
2.5,4,97.938135
2.5,4,97.949134
2.9,5,97.961134
2.5,4,97.97114
2.5,4,97.980656
2.5,4,97.99116
2.2,5,98.00416
2.2,5,98.016712
3.8,5,98.028711
2.5,4,98.038712
2.5,4,98.049486
2.5,6,98.063506
3.8,5,98.075427
2.5,4,98.08597
2.5,4,98.097969
2.5,4,98.10797
2.5,4,98.117969
2.2,5,98.129969
2.2,5,98.142969
2.5,4,98.151969
2.5,4,98.161969
2.5,4,98.178481
2.2,5,98.190489
2.5,4,98.200488
2.5,4,98.210489
2.5,4,98.221578
3.8,5,98.233594
2.5,4,98.243594
3.8,5,98.255638
2.5,4,98.265657
2.5,4,98.275656
2.5,4,98.286166
2.5,4,98.304178
2.9,5,98.317167
2.5,4,98.333167
2.5,4,98.348656
2.5,4,98.358664
2.5,4,98.369205
2.5,4,98.385249
2.5,4,98.398257
2.5,4,98.409258
2.5,4,98.419258
2.5,4,98.429256
2.5,4,98.439256
2.5,4,98.449256
2.2,5,98.461256
2.5,4,98.471261
2.5,4,98.48077
1.6,6,98.494771
2.5,4,98.504773
2.5,4,98.520769
2.5,4,98.53077
2.5,4,98.540771
3.8,5,98.552771
2.5,4,98.563769
2.5,4,98.572777
6.3,7,98.58929
2.5,4,98.599852
2.5,4,98.608852
2.5,4,98.624852
3.8,5,98.644613
3.8,5,98.663614
2.2,5,98.675622
2.5,4,98.685689
2.5,4,98.703691
2.5,4,98.71469
2.5,4,98.724689
2.5,4,98.734252
2.2,5,98.746253
2.5,4,98.756265
2.2,5,98.768258
2.5,4,98.783768
2.5,4,98.793767
2.2,5,98.805695
2.5,4,98.817696
2.5,4,98.834695
2.5,4,98.844695
2.5,4,98.874367
2.5,4,98.884874
2.5,4,98.894874
2.5,4,98.905874
2.2,5,98.919874
2.5,4,98.936594
2.9,5,98.948594
2.5,6,98.963168
2.5,4,98.973175
2.5,4,98.984219
2.5,4,98.994219
2.5,6,99.01722
2.5,4,99.034221
2.5,4,99.045218
2.5,4,99.056218
2.5,4,99.066223
2.2,5,99.078223
2.5,4,99.088452
2.5,4,99.098452
2.5,4,99.108452
2.5,4,99.118452
3.8,5,99.130453
2.2,5,99.143451
2.5,4,99.161452
2.2,5,99.181969
3.4,6,99.19597
2.2,5,99.218968
2.5,4,99.236968
2.5,4,99.253968
2.2,5,99.274972
2.5,4,99.285482
2.5,4,99.297482
2.2,5,99.309484
2.5,4,99.320482
2.2,5,99.333482
2.5,4,99.343482
2.5,4,99.353483
2.5,4,99.364054
2.5,4,99.374058
2.5,4,99.390568
2.5,4,99.401175
2.5,4,99.411165
2.5,4,99.422219
2.5,4,99.438227
2.5,4,99.447227
2.5,4,99.457226
2.5,4,99.467781
2.5,4,99.477782
2.9,5,99.490291
2.9,5,99.502291
2.5,4,99.518291
2.5,4,99.52829
2.5,4,99.538289
2.5,4,99.548293
2.5,4,99.558291
2.9,5,99.570296
2.5,4,99.580808
2.5,4,99.59081
2.2,5,99.602809
2.2,5,99.615096
2.5,4,99.625095
2.5,4,99.638095
2.9,5,99.650634
2.5,4,99.660634
3.8,5,99.671638
2.2,5,99.684155
3.4,6,99.697955
3.8,5,99.717516
3.8,5,99.729516
2.5,4,99.739516
2.5,4,99.755516
2.5,4,99.771184
2.5,4,99.780699
2.2,5,99.793701
2.5,4,99.803256
2.5,4,99.813256
2.5,4,99.823256
2.5,4,99.834257
2.5,4,99.845257
2.5,4,99.858255
3.8,5,99.870261
2.5,4,99.885772
2.5,4,101.304899
2.5,4,101.314898
2.5,4,101.3239
2.9,5,101.3349
1.6,6,101.357898
3.8,5,101.368903
2.5,4,101.377903
3.8,5,101.388416
2.5,4,101.397416
3.8,5,101.408979
2.5,4,101.417981
2.5,4,101.427979
2.5,4,101.436979
2.5,4,101.446688
2.5,4,101.463202
2.5,4,101.473209
3.8,5,101.49627
3.4,6,101.508839
2.5,4,101.518838
4.7,7,101.546838
4.1,6,101.561838
3.8,5,101.574851
3.8,5,101.586361
2.5,4,101.60336
2.5,4,101.61936
2.2,5,101.630361
2.2,5,101.64236
5.2,6,101.668365
2.5,4,101.678364
5.4,7,101.705889
2.5,4,101.716347
2.5,4,101.726353
2.5,4,101.735353
2.5,4,101.745353
3.8,5,101.765929
2.5,4,101.78644
3.8,5,101.798438
2.5,4,101.810438
2.5,4,101.820572
3.8,5,101.832573
3.8,5,101.844573
2.9,5,101.857132
2.5,4,101.868137
2.9,5,101.880646
2.5,4,101.890653
2.2,5,101.902653
2.5,4,101.912653
2.2,5,101.924654
2.5,4,101.934654
2.5,4,101.944653
2.5,4,101.954653
2.5,4,101.971656
2.5,4,101.988725
2.5,4,101.998107
2.5,4,102.008096
3.8,5,102.027097
2.5,4,102.037096
2.5,4,102.05389
2.5,4,102.071892
2.5,4,102.084417
2.5,4,102.095417
2.5,4,102.113967
3.8,5,102.126965
2.9,5,102.138966
2.5,4,102.151967
3.8,5,102.163966
2.5,4,102.174968
3.8,5,102.187046
2.5,4,102.202046
2.5,4,102.217048
2.9,5,102.234047
2.5,4,102.244056
2.9,5,102.257047
2.5,4,102.267054
2.5,4,102.278055
2.5,4,102.290583
2.5,4,102.301574
2.5,4,102.312575
2.5,4,102.323573
2.5,4,102.341574
2.5,4,102.351575
2.5,4,102.362573
2.2,5,102.375594
2.5,4,102.39409
2.5,4,102.411091
2.5,4,102.421668
2.5,4,102.434188
2.2,5,102.446186
2.9,5,102.459776
2.5,4,102.469781
2.2,5,102.491289
2.5,4,102.50129
4.1,6,102.51829
2.5,4,102.529289
3.8,5,102.542289
2.5,4,102.554289
2.5,4,102.572306
2.9,5,102.588819
2.5,4,102.602814
2.5,4,102.619812
2.2,5,102.633813
2.5,4,102.647813
3.4,6,102.661813
2.5,4,102.673816
3.8,5,102.685327
2.5,4,102.695326
2.5,4,102.705326
3.8,5,102.717326
2.5,4,102.728327
2.9,5,102.739895
2.5,4,102.750895
2.2,5,102.762894
2.5,4,102.772909
2.2,5,102.785421
2.5,4,102.795422
2.5,4,102.805421
2.5,4,102.814421
2.2,5,102.826969
2.2,5,102.846969
2.5,4,102.857969
2.5,4,102.867975
2.5,4,102.877973
3.8,5,102.890404
2.5,4,102.901403
2.5,4,102.911406
2.5,4,102.923404
2.5,4,102.944972
2.5,4,102.95697
2.9,5,102.979976
2.5,4,102.990489
2.2,5,103.002488
2.5,4,103.012488
2.5,4,103.023407
3.8,5,103.035407
2.9,5,103.048411
3.8,5,103.068964
2.5,6,103.082473
2.5,4,103.092473
2.5,4,103.103473
2.5,4,103.119473
1.6,6,103.133473
2.2,5,103.146472
2.5,4,103.156472
2.5,4,103.185721
2.5,4,103.194721
2.5,4,103.205721
2.5,4,103.216722
2.5,4,103.226721
3.8,5,103.242721
3.8,5,103.255718
2.5,4,103.265721
2.5,4,103.276729
3.8,5,103.289798
3.8,5,103.302799
2.5,4,103.313798
2.9,5,103.325799
3.8,5,103.337804
4.2,7,103.354799
2.5,4,103.366798
2.5,4,103.376804
2.5,4,103.395824
5.4,7,103.414823
3.8,5,103.429824
2.5,4,103.443381
2.5,4,103.456383
3.8,5,103.477391
2.5,4,103.492648
3.6,7,103.51365
2.5,4,103.526649
2.5,4,103.540208
5.2,6,103.555208
2.2,5,103.569214
2.5,4,103.579213
2.5,4,103.590738
2.9,5,103.611738
2.5,4,103.622739
2.9,5,103.64474
2.5,4,103.656739
2.5,4,103.667759
2.5,4,103.678747
2.5,6,103.692254
4.1,6,103.717254
2.5,4,103.729255
2.9,5,103.751368
2.5,4,103.762367
2.9,5,103.775953
2.9,5,103.788462
2.5,4,103.809462
5.2,6,103.826461
2.2,5,103.841462
2.5,4,103.854463
2.5,4,103.873829
2.5,4,103.88434
2.5,4,103.897339
5.2,6,103.910933
2.5,4,103.921933
2.5,4,103.932932
2.5,4,103.942933
2.5,4,103.953931
2.5,4,103.964932
2.5,4,103.973938
2.5,4,103.984446
2.5,4,103.996447
2.5,4,104.006447
2.5,4,104.016447
2.5,4,104.026992
2.5,4,104.036994
2.5,4,104.046993
2.2,5,104.058993
2.5,4,104.068996
2.5,4,104.078758
2.9,5,104.091267
2.5,4,104.101268
2.5,4,104.111266
2.5,4,104.121267
2.5,4,104.131816
2.5,4,104.147815
2.5,4,104.157816
2.9,5,104.16982
2.5,4,104.187328
2.2,5,104.199328
2.5,4,104.215242
2.2,5,104.229241
1.6,6,104.24324
2.5,4,104.252934
2.5,4,104.262932
2.5,4,104.272938
3.4,6,104.287445
4.1,6,104.301445
2.5,4,104.312447
1.0,8,104.331445
2.5,4,104.342445
2.2,5,104.355445
3.4,6,104.369453
2.9,5,104.381453
2.5,4,104.39162
2.5,4,104.401619
2.5,4,104.41162
2.5,4,104.421621
3.8,5,104.43362
3.8,5,104.446622
2.5,4,104.455619
2.5,4,104.466504
2.9,5,104.477509
2.5,4,104.488019
2.5,4,104.498566
2.2,5,104.510566
2.5,4,104.520565
2.5,4,104.531568
2.5,4,104.541567
2.9,5,104.561566
2.2,5,104.581573
2.5,4,104.597654
2.5,4,104.608648
2.2,5,104.620648
2.5,4,104.631648
2.5,4,104.641648
2.5,4,104.652648
2.5,4,104.662648
5.4,7,104.679655
2.5,4,104.690177
2.5,4,104.70118
2.5,4,104.720177
2.5,4,104.730177
2.5,4,104.740176
2.9,5,104.752175
5.4,7,104.768718
2.5,4,104.786111
2.9,5,104.797112
2.5,4,104.808111
2.5,4,104.824826
2.9,5,104.836826
2.5,4,104.846825
2.5,4,104.857383
2.5,4,104.867974
2.2,5,104.879973
2.5,4,104.895035
4.1,6,104.916034
2.5,4,104.926107
3.8,5,104.939107
2.5,4,104.957107
1.2,9,104.992175
4.1,6,105.007176
2.5,4,105.023175
2.5,4,105.036175
2.5,4,105.047176
2.5,4,105.057572
3.8,5,105.069577
3.8,5,105.081577
3.8,5,105.093658
3.4,6,105.108657
2.5,4,105.118657
2.5,4,105.128658
2.5,4,105.139656
2.2,5,105.151658
2.5,4,105.161657
2.2,5,105.173662
2.5,4,105.184174
3.8,5,105.198174
2.5,4,105.208174
2.5,4,105.219174
1.8,7,105.238174
2.5,4,105.249174
2.2,5,105.261174
2.5,4,105.272182
2.5,4,105.283181
2.5,4,105.297204
2.5,4,105.307204
2.9,5,105.319203
2.9,5,105.332204
3.8,5,105.344203
5.2,6,105.369209
3.8,5,105.389723
2.2,5,105.410722
2.2,5,105.430722
2.5,4,105.440722
2.5,4,105.451722
2.5,4,105.461722
3.8,5,106.89555
3.8,5,106.90709
2.5,4,106.91709
1.5,5,106.928092
2.5,4,106.938094
2.8,6,106.962723
2.5,4,106.972735
2.4,7,106.987244
2.0,7,107.00179
2.5,4,107.011789
1.7,5,107.022789
4.2,7,107.037789
1.7,7,107.05179
2.2,5,107.06279
2.9,5,107.073795
2.5,4,107.082793
-0.7,12,107.107628
2.5,4,107.116628
1.9,8,107.133173
2.9,5,107.145174
1.9,8,107.161173
0.2,7,107.176177
2.8,8,107.205433
2.5,4,107.222432
2.5,4,107.232432
2.5,4,107.241433
3.1,9,107.261433
1.9,6,107.274437
1.5,5,107.29395
1.6,6,107.306709
1.8,7,107.321723
4.8,9,107.354722
2.9,5,107.365722
2.9,5,107.376727
2.5,4,107.416921
1.2,6,107.439919
2.5,4,107.448921
3.7,8,107.465919
1.9,6,107.477926
1.9,6,107.491477
2.5,4,107.501042
8.2,11,107.523042
2.9,5,107.534043
-1.3,8,107.550472
2.5,4,107.560472
2.2,5,107.571477
5.2,6,107.583855
3.8,5,107.595187
2.4,7,107.61076
4.4,8,107.63976
2.5,4,107.656106
1.7,7,107.671126
2.9,5,107.682126
1.2,6,107.694641
3.8,5,107.705637
3.4,6,107.718637
1.5,5,107.729637
3.0,6,107.742637
2.5,4,107.751637
2.9,5,107.771642
2.5,4,107.781644
1.5,5,107.793155
2.5,4,107.802154
2.5,4,107.811154
2.5,6,107.824154
2.5,4,107.833154
1.5,5,107.844155
2.2,5,107.855154
2.5,4,107.864154
2.9,5,107.87616
2.5,4,107.885243
2.5,4,107.89527
3.8,5,107.90627
2.5,4,107.92185
2.6,10,107.942105
4.2,7,107.957105
2.5,6,107.970675
2.5,4,107.979674
4.4,8,107.99619
2.4,7,108.026777
3.8,5,108.038776
0.6,7,108.065777
2.9,5,108.085285
2.5,4,108.095292
2.2,5,108.107832
3.8,5,108.118832
2.5,6,108.132833
2.2,5,108.152833
2.2,5,108.172583
0.8,8,108.189764
2.8,6,108.203751
1.5,7,108.21975
-0.9,10,108.241291
5.4,7,108.256289
2.2,5,108.268289
2.7,7,108.283296
3.8,5,108.294804
1.7,5,108.305803
2.9,5,108.317804
2.5,4,108.327804
2.5,4,108.337803
3.8,5,108.357805
1.5,5,108.369805
2.5,4,108.378809
1.5,5,108.390321
2.9,5,108.40232
2.5,4,108.41132
2.1,6,108.425327
1.5,5,108.43732
2.8,6,108.45032
2.5,4,108.460322
1.5,5,108.471324
3.4,6,108.484324
2.9,5,108.495847
1.9,6,108.509838
2.5,4,108.525839
2.2,5,108.537839
2.5,4,108.547838
3.8,5,108.558841
2.9,5,108.570838
3.4,6,108.583844
2.2,5,108.594944
2.5,6,108.607952
2.5,6,108.621951
2.2,5,108.632952
2.4,7,108.648669
1.6,6,108.662672
2.4,7,108.679313
2.5,4,108.68982
2.5,4,108.700388
2.5,4,108.712387
3.8,5,108.724386
0.9,7,108.739385
5.4,7,108.754388
2.5,4,108.764388
3.8,5,108.778392
2.2,5,108.789901
5.6,9,108.808902
2.5,4,108.8249
0.2,7,108.8399
2.5,4,108.848901
2.5,4,108.865901
2.5,4,108.875908
2.5,4,108.891975
1.7,5,108.903977
4.9,9,108.929295
1.7,5,108.940365
2.5,4,108.956365
3.0,6,108.970931
2.2,5,108.981938
2.9,5,108.997236
2.5,6,109.010221
2.5,4,109.021222
2.5,4,109.030761
4.8,8,109.048762
1.5,5,109.06076
0.1,11,109.083764
2.5,4,109.093272
2.5,4,109.103289
1.2,6,109.117295
3.8,5,109.128768
4.1,6,109.142069
2.9,5,109.157069
2.5,4,109.166621
1.8,9,109.186144
2.5,4,109.196152
2.9,9,109.233152
5.2,6,109.247153
2.2,5,109.259151
2.5,4,109.269151
5.2,6,109.282834
1.5,5,109.30456
2.8,6,109.318559
2.5,6,109.332558
2.5,4,109.342559
1.7,5,109.353559
2.5,4,109.363559
1.6,6,109.379565
1.6,6,109.393627
1.5,5,109.405627
1.6,8,109.434627
5.2,6,109.457628
4.4,7,109.484632
5.3,8,109.50314
1.2,6,109.518141
2.2,5,109.538142
2.5,4,109.549142
3.8,5,109.56014
2.5,4,109.570141
2.1,6,109.584148
2.5,4,109.593664
1.2,6,109.607658
2.5,4,109.61766
2.7,7,109.633658
1.2,6,109.647659
1.7,5,109.66766
1.7,5,109.680226
-0.3,7,109.695739
2.5,4,109.705739
1.2,6,109.719778
2.5,4,109.729778
1.9,10,109.751777
2.9,9,109.784781
2.5,4,109.79485
2.9,5,109.806836
4.1,6,109.820858
1.9,6,109.834874
3.8,5,109.846867
2.5,4,109.856866
2.5,4,109.867867
2.5,4,109.87787
3.8,5,109.889381
0.5,8,109.907382
1.6,6,109.921382
2.2,5,109.933382
1.7,5,109.95293
1.7,5,109.985178
4.1,6,109.999323
2.9,5,110.011127
0.5,6,110.024421
3.4,6,110.039042
1.7,5,110.051042
2.9,5,110.063211
3.4,6,110.07721
5.2,6,110.090722
2.5,4,110.101722
2.5,4,110.111722
2.5,4,110.120722
0.6,7,110.136722
2.3,8,110.154284
5.2,6,110.177289
4.7,7,110.193535
2.5,4,110.203373
1.7,5,110.214373
0.7,6,110.238374
3.8,5,110.258917
2.5,4,110.268917
2.5,4,110.278921
1.5,5,110.299429
3.8,5,110.31243
2.0,7,110.32843
2.5,4,110.33843
2.9,5,110.35043
2.9,5,110.36343
2.2,5,110.377434
2.2,5,110.389946
0.5,6,110.403944
1.5,5,110.415946
2.5,6,110.429946
2.2,5,110.441944
3.8,5,110.453947
2.2,5,110.465945
1.5,5,110.477949
2.5,4,110.488458
2.5,4,110.498458
1.7,5,110.510459
3.2,8,110.52846
3.8,5,110.550458
2.5,4,110.56746
-0.4,8,110.585464
0.1,8,111.973915
2.5,4,111.983915
2.5,4,111.993425
2.5,4,112.009425
3.8,5,112.028426
2.9,5,112.040426
1.6,6,112.053426
2.5,4,112.063425
2.5,4,112.073431
3.8,5,112.084431
1.9,8,112.101484
2.2,5,112.112188
2.2,5,112.124187
3.8,5,112.136189
2.9,5,112.147559
2.5,4,112.157561
2.5,6,112.172196
0.9,7,112.188203
1.9,6,112.201722
2.9,5,112.21472
2.5,4,112.226722
3.4,6,112.243018
0.9,7,112.259017
2.5,4,112.269016
1.6,6,112.294116
2.5,6,112.307115
2.5,4,112.317115
4.8,9,112.336114
4.5,7,112.351115
2.5,4,112.360114
2.1,6,112.373115
1.5,5,112.384121
2.5,4,112.392632
3.1,7,112.407632
2.5,4,112.416633
2.5,4,112.425632
2.2,5,112.436632
1.5,5,112.447632
2.5,4,112.457632
2.9,5,112.468632
3.8,5,112.479639
3.4,6,112.493153
2.2,5,112.504149
2.2,5,112.515149
3.4,6,112.527958
2.5,4,112.536958
2.5,4,112.54597
3.8,5,112.556955
2.5,4,112.566957
2.8,6,112.58947
2.5,4,112.59947
2.2,5,112.61047
3.7,8,112.62647
2.5,4,112.63547
1.2,6,112.64947
4.1,6,112.66247
3.8,5,112.67348
6.3,7,112.688989
2.9,5,112.699986
1.2,6,112.72575
2.9,5,112.746512
2.5,6,112.7721
2.9,7,112.788107
2.9,7,112.803263
2.5,4,112.813263
4.1,6,112.838262
2.5,4,112.848263
3.8,5,112.867263
2.5,4,112.877268
2.5,4,112.887269
2.5,4,112.898335
3.8,5,112.911334
2.5,4,112.921335
2.5,4,112.931334
2.5,4,112.941334
2.5,4,112.958335
5.4,7,112.974339
2.5,4,112.983344
2.5,4,112.993853
2.5,4,113.00385
2.5,4,113.021484
1.7,5,113.036504
2.5,4,113.054498
2.5,4,113.064498
2.9,5,113.080503
0.6,7,113.100013
2.5,4,113.110016
3.0,6,113.124632
3.8,5,113.136675
3.4,6,113.150659
2.2,5,113.16966
3.8,5,113.182215
2.5,4,113.198185
2.5,4,113.2087
1.5,5,113.220343
2.5,4,113.229343
2.5,4,113.239343
2.5,6,113.254922
2.5,4,113.263925
2.9,5,113.283926
1.8,7,113.299438
2.5,4,113.308947
3.8,5,113.320945
2.5,4,113.330944
2.5,4,113.34649
2.5,4,113.357491
5.4,7,113.372491
2.5,4,113.383498
2.5,4,113.395007
5.2,6,113.420006
2.5,4,113.431005
4.2,7,113.447007
2.5,4,113.458006
2.5,4,113.477011
2.5,4,113.487012
0.8,7,113.503523
2.9,7,113.519525
2.5,4,113.529525
2.5,4,113.538525
1.7,5,113.550525
2.5,4,113.560524
6.3,9,113.580528
2.5,4,113.590039
2.9,5,113.602039
2.8,6,113.61504
2.5,4,113.62404
3.8,5,113.63604
2.5,4,113.64604
2.5,4,113.656038
2.8,6,113.669039
2.5,4,113.679044
2.9,5,113.690555
2.7,9,113.709555
2.9,5,113.721555
2.5,4,113.733557
2.9,5,113.745091
3.4,6,113.75809
2.9,5,113.771089
2.5,4,113.78077
2.5,4,113.790306
3.4,6,113.813305
6.3,7,113.828305
2.5,4,113.838306
2.9,5,113.851306
3.8,5,113.862878
1.5,5,113.883885
5.2,6,113.900416
2.9,5,113.912416
2.5,4,113.924416
4.1,6,113.937417
1.5,5,113.974418
3.8,5,113.987424
2.5,4,113.997935
2.9,5,114.009934
5.2,6,114.023935
2.5,4,114.034934
3.0,6,114.059935
2.5,4,114.070934
2.2,5,114.08294
2.5,4,114.100447
2.5,4,114.114447
2.5,4,114.124449
3.2,8,114.143448
2.5,4,114.153449
1.9,6,114.167448
2.9,5,114.179721
2.9,5,114.192096
2.5,4,114.208167
2.5,4,114.225167
3.4,6,114.239707
2.2,5,114.25071
1.8,7,114.266708
4.1,6,114.280713
2.5,4,114.293224
1.9,8,114.311929
3.8,5,114.33093
2.5,4,114.341483
2.5,4,114.351484
2.5,4,114.361484
1.2,6,114.375548
4.5,10,114.396073
0.7,8,114.414074
1.7,5,114.426602
2.2,5,114.4386
2.5,4,114.448601
4.1,6,114.462602
3.4,6,114.476607
3.7,8,114.494137
1.5,5,114.506118
3.4,6,114.520119
2.2,5,114.532119
2.5,4,114.542118
2.9,5,114.554119
2.5,4,114.564119
2.9,5,114.576124
2.5,4,114.586124
4.1,6,114.600633
4.1,6,114.627633
2.9,5,114.639632
2.5,4,114.648633
2.5,4,114.659632
4.1,6,114.673632
5.2,6,114.686639
-0.1,8,114.70415
4.1,6,114.718151
1.5,5,114.730151
5.4,7,114.74615
2.2,5,114.757647
2.5,4,114.768645
2.5,4,114.784652
2.9,7,114.800769
1.5,5,114.814769
2.5,4,114.824772
5.2,6,114.83877
5.2,6,114.853769
2.2,5,114.86577
2.5,6,114.879797
2.5,4,114.889796
2.2,5,114.909315
2.5,4,114.91932
2.5,4,114.929315
3.4,6,114.943316
2.5,4,114.953313
3.8,5,114.965315
2.8,8,114.98232
2.9,5,114.994829
2.9,5,115.006829
2.9,5,115.018828
2.5,4,115.028829
3.8,5,115.040828
3.8,5,115.054828
1.5,5,115.066829
3.0,6,115.089834
2.5,4,115.100354
2.5,4,115.109353
2.2,5,115.121355
3.8,5,115.135355
2.2,5,115.147353
2.5,4,115.157353
2.5,4,115.167355
2.5,4,115.177358
2.9,5,115.188925
2.9,5,115.200439
1.5,5,115.21544
2.5,4,115.226442
2.9,5,115.239441
2.5,4,115.249933
2.9,5,115.261933
2.5,4,115.271933
2.1,6,115.285938
2.5,4,115.302448
2.5,4,115.318036
3.8,5,115.330032
2.2,5,115.342034
2.5,4,115.352098
4.1,6,115.366106
5.2,6,115.379666
2.5,4,115.390169
3.8,5,115.402176
2.9,5,115.413178
2.2,5,115.434178
2.9,5,115.445728
2.2,5,115.458228
2.9,5,115.470241
4.1,6,115.484248
2.4,7,115.499757
2.2,5,115.511756
2.5,4,115.528757
1.5,5,115.549756
2.5,4,115.565756
2.5,4,115.57576
5.2,6,115.590265
3.8,5,115.602271
2.5,4,115.61127
2.5,4,115.62827
2.5,4,115.639271
2.2,5,115.651271
2.5,4,115.66127
4.1,6,115.675271
2.1,6,115.689276
3.9,8,115.706786
1.5,7,115.722786
2.2,5,115.734786
2.9,7,117.167669
4.1,6,117.181296
1.6,6,117.193846
6.3,7,117.221838
4.6,8,117.240405
2.5,4,117.256405
2.5,4,117.273406
2.4,7,117.2996
1.5,5,117.319608
5.2,6,117.342162
2.5,4,117.358702
2.5,4,117.374701
2.5,6,117.398927
7.3,8,117.429291
1.3,7,117.4443
4.1,6,117.457847
6.3,7,117.473401
1.0,8,117.490407
2.5,4,117.507918
2.5,4,117.51792
3.4,6,117.539918
1.6,6,117.552918
3.4,6,117.565917
1.9,8,117.582921
2.5,4,117.59243
3.0,6,117.60543
1.0,8,117.621431
1.5,5,117.633435
2.1,8,117.64943
4.1,6,117.662429
2.5,4,117.67143
1.5,5,117.682435
6.6,9,117.700946
2.5,4,117.709946
